,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
365,GEOMETRIC_CENTER,"Szentlőrinc, Kossuth Lajos u., 7940 Hungary",ChIJk1-WzuOqQkcRg9zPK5ZuGqk,"Szentlőrinc Kossuth Lajos utca,Hungary",46.042143,17.9834824,1,7940,OK,route
366,ROOFTOP,"Nagyatád, Aradi u. 20, 7500 Hungary",ChIJs5YkeGV6aEcR7wGVEOXwSdU,"Nagyatád Aradi utca 20/B,Hungary",46.22470380000001,17.3611811,1,7500,OK,street_address
367,GEOMETRIC_CENTER,"Pomáz, Vörösmarty Mihály u., 2013 Hungary",ChIJw696i7fXQUcRFZQtlcR9ees,"Pomáz Vörösmarty Mihály utca,Hungary",47.63583879999999,19.0300655,1,2013,OK,route
368,GEOMETRIC_CENTER,"Budaörs, Szivárvány u., 2040 Hungary",ChIJ24nbFireQUcRYyQZrzqZZzo,"Budaörs Szivárvány utca,Hungary",47.4580653,18.9401996,1,2040,OK,route
369,APPROXIMATE,"Hevesaranyos, 3322 Hungary",ChIJv8jAdGFiQEcR0H0eDCnEAAQ,"Hevesaranyos Szabadság út 56.,Hungary",48.0109153,20.2342809,2,3322,OK,"locality,political"
370,ROOFTOP,"Baja, Czirfusz Ferenc u. 23, 6500 Hungary",ChIJcWhFn5IfQ0cRSVxtUlD-m_I,"Baja Czirfusz Ferenc utca 23.,Hungary",46.1800186,18.9579696,1,6500,OK,street_address
371,ROOFTOP,"Tatabánya, Sárberki ltp. 422, 2800 Hungary",ChIJ-0Zz_-1AakcRtN4rTADsDtI,"Tatabánya Sárberki lakótelep 422.,Hungary",47.57206610000001,18.4073322,1,2800,OK,street_address
372,GEOMETRIC_CENTER,"Budapest, Pozsonyi u., 1039 Hungary",ChIJWdUE3-zZQUcRP2YstwhGxrw,"3. kerület Pozsonyi utca,Hungary",47.580196,19.05924,1,1039,OK,route
373,GEOMETRIC_CENTER,"Hajdúszoboszló, Hősök tere, 4200 Hungary",ChIJP94Dy2UZR0cRQV4jrkBJRRs,"Hajdúszoboszló Hősök tere,Hungary",47.4438817,21.390003,1,4200,OK,route
374,GEOMETRIC_CENTER,"Zalaegerszeg, Ady Endre u., 8900 Hungary",ChIJp2keJhcoaUcRiWfXGIE7U5I,"Zalaegerszeg Ady Endre utca,Hungary",46.8414365,16.8437856,1,8900,OK,route
375,GEOMETRIC_CENTER,"Veszprém, Petőfi Sándor u., 8200 Hungary",ChIJ6QCSEmKaaUcR6kf73DNSwho,"Nemesvámos Petőfi Sándor utca,Hungary",47.100762,17.916968,1,8200,OK,route
376,ROOFTOP,"Baja, Kodály Zoltán u. 28, 6500 Hungary",ChIJtSvHl_ofQ0cR_Cq-YzfRtjM,"Baja Kodály Zoltán utca 28.,Hungary",46.18142400000001,18.9417839,1,6500,OK,street_address
377,GEOMETRIC_CENTER,"Siófok, Arany János u., 8600 Hungary",ChIJURvTvmC_aUcR2ooIUPzVHDs,"Siófok Arany János utca,Hungary",46.9033895,18.0323963,1,8600,OK,route
378,APPROXIMATE,"Pétervására, 3250 Hungary",ChIJSb5qTVNkQEcRgB0eDCnEAAQ,"Pétervására Heves megye,Hungary",48.0205346,20.0984181,1,3250,OK,"locality,political"
379,GEOMETRIC_CENTER,"Szentendre, Előd u., 2000 Hungary",ChIJBYrEjmPWQUcRMR8zSf8RNYc,"Szentendre Előd utca,Hungary",47.6650885,19.070708,1,2000,OK,route
380,GEOMETRIC_CENTER,"Veszprém, Takácskert u., 8200 Hungary",ChIJBzxxkj-aaUcREcwpNmLI3Ok,"Veszprém Takácskert utca,Hungary",47.08417679999999,17.8959035,1,8200,OK,route
381,ROOFTOP,"Hajdúdorog, Vasvári Pál u. 8, 4087 Hungary",ChIJ56YCztdcR0cR9fJtnV-NVFM,"Hajdúdorog Vasvári Pál tér 8.,Hungary",47.814276,21.506766,1,4087,OK,street_address
382,GEOMETRIC_CENTER,"Hódmezővásárhely, Bajcsy-Zsilinszky u., 6800 Hungary",ChIJNz60HG9vREcRuvonMX8wnHA,"Hódmezővásárhely Bajcsy-Zsilinszky utca,Hungary",46.4151983,20.3337,1,6800,OK,route
383,ROOFTOP,"Törökszentmiklós, Bocskai út 37, 5200 Hungary",ChIJkZgHlrdJQUcRlJ0VON23HEY,"Törökszentmiklós Bocskai út 37.,Hungary",47.17257439999999,20.4139525,1,5200,OK,street_address
384,GEOMETRIC_CENTER,"Kompolt, Dózsa György u., 3356 Hungary",ChIJpR-TLT7wQEcRV6nYqS91-_E,"Kompolt Dózsa György utca,Hungary",47.7385314,20.2479194,1,3356,OK,route
385,GEOMETRIC_CENTER,"Vác, Tímár u., 2600 Hungary",ChIJUcyGJ-oqQEcR82xOYJFQubU,"Vác Tímár utca,Hungary",47.77292449999999,19.1301438,1,2600,OK,route
386,GEOMETRIC_CENTER,"Szeged, Pozsonyi Ignác u., 6724 Hungary",ChIJ4Vqu0d-HREcRBaJofShepOs,"Szeged Pozsonyi Ignác utca,Hungary",46.2583134,20.1368285,1,6724,OK,route
387,ROOFTOP,"Kozármisleny, Jácint u. 23, 7761 Hungary",ChIJQb8ZDam2QkcREuXW2R0vOnk,"Kozármisleny Jácint utca 23.,Hungary",46.0495175,18.2813892,1,7761,OK,street_address
388,ROOFTOP,"Tököl, Duna u. 10/a, 2316 Hungary",ChIJNcTfFlLkQUcRX-vXYaBYfuY,"Tököl Duna utca 10/a.Bfszt.2.,Hungary",47.3402402,18.9649123,1,2316,OK,street_address
389,ROOFTOP,"Letenye, Barátság u. 21, 8868 Hungary",ChIJV-nLAnW8aEcRt7Wc52CVFn8,"Letenye Barátság utca 21.,Hungary",46.4276051,16.7302489,1,8868,OK,street_address
390,GEOMETRIC_CENTER,"Dunakeszi, Dózsa György tér, 2120 Hungary",ChIJK8ffyifRQUcRnhYNXMc47e0,"Dunakeszi Dózsa György tér,Hungary",47.6305647,19.1294402,1,2120,OK,route
391,ROOFTOP,"Gyöngyös, Szövetkezet u. 17, 3200 Hungary",ChIJvavEHqlQQEcRpeDz4kMYXlU,"Gyöngyös Szövetkezet utca 17.,Hungary",47.7708637,19.9237136,1,3200,OK,street_address
392,GEOMETRIC_CENTER,"Budapest, Temető u., 1222 Hungary",ChIJm0wD2J7nQUcRd8KonKGrNAE,"22. kerület Temető utca,Hungary",47.4232475,19.0351499,1,1222,OK,route
393,GEOMETRIC_CENTER,"Dombóvár, Gyöngyvirág krt., 7200 Hungary",ChIJU3lk0skgaEcRp6LWNcBpj1s,"Dombóvár Gyöngyvirág körút,Hungary",46.38311729999999,18.1206198,1,7200,OK,route
394,APPROXIMATE,"Kehidakustány, 8784 Hungary",ChIJHcdcmGUfaUcR4G8eDCnEAAQ,"Kehidakustány Kehida,Hungary",46.8383647,17.0960779,1,8784,OK,"locality,political"
395,GEOMETRIC_CENTER,"Budapest, Tündérlaki mélyút, 1016 Hungary",ChIJIya6kzbcQUcRRRqHjiWSwY0,"1. kerület Tündérlaki mélyút,Hungary",47.48716169999999,19.038384,1,1016,OK,route
396,APPROXIMATE,"Tárnok, Tárnokliget, 2461 Hungary",ChIJQeIOsE7iQUcRxS4mKcSkPXM,"Tárnok Tárnokliget,Hungary",47.3634929,18.860866,1,2461,OK,"political,sublocality,sublocality_level_1"
397,GEOMETRIC_CENTER,"Romhány, Kossuth út, 2654 Hungary",ChIJh7Omh6snQEcR4A6DbKQ3f-E,"Romhány Kossuth út,Hungary",47.927725,19.2555486,2,2654,OK,route
398,ROOFTOP,"Hajdúszoboszló, Tessedik Sámuel u. 12, 4200 Hungary",ChIJIxPERYcZR0cRfF55nRi8AG0,"Hajdúszoboszló Tessedik Sámuel utca 12/a,Hungary",47.4590999,21.4131797,1,4200,OK,street_address
399,APPROXIMATE,"Csorvás, 5920 Hungary",ChIJidAH8aMkREcR4CAeDCnEAAQ,"Csorvás Békés megye,Hungary",46.6308376,20.8340929,1,5920,OK,"locality,political"
400,APPROXIMATE,"Sárospatak, 3950 Hungary",ChIJO0FJMCTKOEcRQBUeDCnEAAQ,"Sárospatak Belváros,Hungary",48.3196929,21.5687308,2,3950,OK,"locality,political"
401,GEOMETRIC_CENTER,"Baja, Vásárhelyi Pál u., 6500 Hungary",ChIJx2_RIPsfQ0cRF5F5BEQqE-0,"Baja Vásárhelyi Pál utca,Hungary",46.182741,18.939719,1,6500,OK,route
402,ROOFTOP,"Szigetvár, József Attila u. 53, 7900 Hungary",ChIJ59tqVFgHaEcRpGLpmDTxzhc,"Szigetvár József Attila utca 53. 2/4.,Hungary",46.047748,17.806081,1,7900,OK,street_address
403,RANGE_INTERPOLATED,"Nyíregyháza, Szegfű u. 4, 4400 Hungary",EilOecOtcmVneWjDoXphLCBTemVnZsWxIHUuIDQsIDQ0MDAgSHVuZ2FyeSIaEhgKFAoSCcNagGS8nzhHEe4XzVpS9c0oEAQ,"Nyíregyháza Szegfű utca 04.,Hungary",47.95764,21.721805,1,4400,OK,street_address
404,APPROXIMATE,"Nagykovácsi, 2094 Hungary",ChIJNyLW1op2akcRUFAeDCnEAAQ,"Nagykovácsi Nagyszénásalja,Hungary",47.5747756,18.8836779,1,2094,OK,"locality,political"
405,ROOFTOP,"Budapest, Bethlen Gábor u. 36, 1191 Hungary",ChIJkTLgjOHCQUcRrXYP8NIxNxc,"19. kerület Bethlen Gábor utca 36.,Hungary",47.4603814,19.1499024,1,1191,OK,street_address
406,ROOFTOP,"Budapest, Nánási út 2, 1031 Hungary",ChIJG-JBhobZQUcRJ1ZC871WttQ,"3. kerület Nánási út 2.,Hungary",47.56582909999999,19.0613657,1,1031,OK,street_address
407,GEOMETRIC_CENTER,"Tiszadada, Kőrösi Csoma Sándor út, 4455 Hungary",ChIJv9EhCa-qOEcRQh7pcCRW4-w,"Tiszadada Kőrösi Csoma Sándor út,Hungary",48.0306057,21.2528246,1,4455,OK,route
408,ROOFTOP,"Budapest, Tölgy u. 1, 1188 Hungary",ChIJX8SU0P7BQUcREhH9-S6J0M0,"18. kerület Tölgy utca 1.,Hungary",47.4159715,19.2054757,1,1188,OK,street_address
409,ROOFTOP,"Budapest, Izabella u. 62-64, 1064 Hungary",ChIJfXySk3HcQUcR2IkABWmp3z8,"6. kerület Izabella utca 62-64.,Hungary",47.50817259999999,19.0664618,1,1064,OK,street_address
410,GEOMETRIC_CENTER,"Kiskunfélegyháza, Nyíl u., 6100 Hungary",ChIJDflx9t3rQ0cR_9Xw3a6SY5w,"Kiskunfélegyháza Nyíl utca,Hungary",46.7233949,19.861927,1,6100,OK,route
411,GEOMETRIC_CENTER,"Szada, Ezredes u., 2111 Hungary",ChIJ-cu7h7vOQUcR_H70ACs8zXM,"Szada Ezredes utca,Hungary",47.6227185,19.3222975,1,2111,OK,route
412,ROOFTOP,"Debrecen, Lovas u. 1, 4033 Hungary",ChIJZxfUtLYNR0cR-JwDo-5f8xI,"Debrecen Lovas utca 1.,Hungary",47.553173,21.665067,1,4033,OK,street_address
413,GEOMETRIC_CENTER,"Szombathely, Éhen Gyula tér, 9700 Hungary",ChIJF7CNFcG5bkcRoqkRfnrfK1M,"Szombathely Éhen Gyula kertváros,Hungary",47.237198,16.6316,1,9700,OK,route
414,GEOMETRIC_CENTER,"Hajdúszoboszló, Tessedik Sámuel u., 4200 Hungary",ChIJwUBccioaR0cRP4Mhg547uRI,"Hajdúszoboszló Tessedik Sámuel utca,Hungary",47.45716609999999,21.4136348,1,4200,OK,route
415,ROOFTOP,"Budapest, Gellérthegy u. 24, 1016 Hungary",ChIJ365fyyTcQUcR4eoWD3QVceQ,"1. kerület Gellérthegy utca 24-26,Hungary",47.4954373,19.0339037,1,1016,OK,street_address
416,ROOFTOP,"Tapolca, Kazinczy tér 3, 8300 Hungary",ChIJ-6wC5eIFaUcRGJ685G-SQqc,"Tapolca Kazinczy tér 3/c,Hungary",46.8830669,17.4523749,1,8300,OK,street_address
417,GEOMETRIC_CENTER,"Petőfibánya, Puskin köz, 3023 Hungary",ChIJ92aOi8ROQEcR03wecuC_V-8,"Petőfibánya Puskin köz,Hungary",47.7600851,19.7058034,1,3023,OK,route
418,GEOMETRIC_CENTER,"Hajdúböszörmény, Kert u., 4220 Hungary",ChIJLxNEAl9qR0cRpIdvoG3v6lU,"Hajdúböszörmény Kert utca,Hungary",47.68528209999999,21.5033631,1,4220,OK,route
419,GEOMETRIC_CENTER,"Siófok, Köztársaság u., 8600 Hungary",ChIJPdWOGoXAaUcRMfvpS5mRuVI,"Siófok Köztársaság utca,Hungary",46.9110089,18.0560011,1,8600,OK,route
420,GEOMETRIC_CENTER,"Ormosbánya, Fő u., 3743 Hungary",ChIJd3LumvpwP0cRltFdhjZcgUI,"Ormosbánya Fő utca,Hungary",48.3339295,20.6492427,1,3743,OK,route
421,APPROXIMATE,"Cserkeszőlő, 5465 Hungary",ChIJadmqqTj8Q0cRYFAeDCnEAAQ,"Cserkeszőlő Termál park 1em.35,Hungary",46.8672608,20.204938,1,5465,OK,"locality,political"
422,GEOMETRIC_CENTER,"Etes, Dózsa György út, 3136 Hungary",ChIJN5bpKzsSQEcRMvHrsnTGhsg,"Etes Dózsa György út,Hungary",48.1139901,19.7123312,1,3136,OK,route
423,ROOFTOP,"Zalaegerszeg, Göcseji út 45, 8900 Hungary",ChIJN100OCIoaUcRkqw4caNeb78,"Zalaegerszeg Göcseji út 45.,Hungary",46.836659,16.8325279,1,8900,OK,street_address
424,ROOFTOP,"Pécs, Gém u. 25, 7634 Hungary",ChIJ52K7vf2xQkcRzCF8pZJnFpk,"Pécs Gém utca 25/2,Hungary",46.0708227,18.1761341,1,7634,OK,street_address
425,APPROXIMATE,"Üröm, 2096 Hungary",ChIJg5bXACXYQUcR8MMeDCnEAAQ,"Üröm Ófalu,Hungary",47.59821300000001,19.013075,2,2096,OK,"locality,political"
426,GEOMETRIC_CENTER,"Pécs, Szőlő u., Hungary",ChIJ89v4gaWxQkcRlANF5y8B9bo,"Pécs Szőlő utca,Hungary",46.0846655,18.2297511,1,,OK,route
427,ROOFTOP,"Budapest, József Attila u. 74, 1195 Hungary",ChIJMQqHb-bCQUcR0jOjvV3j7W8,"Tarnaszentmiklós József Attila utca 19.,Hungary",47.4542768,19.1452222,1,1195,OK,"establishment,point_of_interest,school"
428,GEOMETRIC_CENTER,"Szeged, Vadász u., Hungary",ChIJ4eDjRQuIREcRMDKjaItsALs,"Szeged Vadász utca,Hungary",46.2575714,20.1451668,1,,OK,route
429,GEOMETRIC_CENTER,"Nagykőrös, Széchenyi tér, 2750 Hungary",ChIJ0dR_BiVjQUcR1za-B-RvG-M,"Nagykőrös Széchenyi tér,Hungary",47.034185,19.7783846,1,2750,OK,route
430,ROOFTOP,"Budapest, Báthory utca 20, 1054 Hungary",ChIJHUfzARPcQUcRya2o819V8HU,"5. kerület Báthory utca 20.,Hungary",47.5063277,19.0531411,1,1054,OK,street_address
431,GEOMETRIC_CENTER,"Tiszaújváros, Verebély László u., 3580 Hungary",ChIJf0mOopGtQEcRu57xH08xnUQ,"Tiszaújváros Verebély László utca,Hungary",47.9054408,21.0593556,1,3580,OK,route
432,GEOMETRIC_CENTER,"Dunaföldvár, Baross u., 7020 Hungary",ChIJW_yf8xVAQkcRdJwvH2XcvFI,"Dunaföldvár Baross utca,Hungary",46.7958751,18.9128535,1,7020,OK,route
433,GEOMETRIC_CENTER,"Badacsonytomaj, Római út, Hungary",EiNCYWRhY3Nvbnl0b21haiwgUsOzbWFpIFdheSwgSHVuZ2FyeSJIKkYKFAoSCcXeJzK6AGlHEVk9r-wZZf4uEhQKEgkVcuDbRAdpRxF-hckayFtUuBoYCgoN5ijjGxVq6GoKEgoNEbTlGxXFkXAK,"Badacsonytomaj Római út,Hungary",46.7905534,17.4937208,1,,OK,route
434,ROOFTOP,"Polgárdi, Május 1. ltp. 9, 8154 Hungary",ChIJ0R_4yzruaUcRh0KG6wa6Kdg,"Polgárdi Május 1. lakótelep 9.,Hungary",47.0685016,18.3030838,1,8154,OK,street_address
435,GEOMETRIC_CENTER,"Hévíz, Petőfi Sándor u., 8380 Hungary",ChIJL7CnBO8daUcRURoCD660O-s,"Hévíz Petőfi Sándor utca,Hungary",46.7892784,17.1879703,1,8380,OK,route
436,ROOFTOP,"Miskolc, Szinyei Merse Pál u. 7, 3534 Hungary",ChIJ6z4640CeQEcRD1S9qQ7upOQ,"Miskolc Szinyei Merse Pál utca 7.,Hungary",48.102023,20.708008,1,3534,OK,street_address
437,GEOMETRIC_CENTER,"Budapest, Dagály u., 1138 Hungary",ChIJa_wVOejbQUcRlCcXbPeGeUY,"13. kerület Dagály sétány,Hungary",47.5372357,19.0654443,1,1138,OK,route
438,ROOFTOP,"Kecskemét, Kossuth tér 6, 6000 Hungary",ChIJkVj0IRHaQ0cRAoZ8JrXnxHI,"Kecskemét Kossuth tér 6-7,Hungary",46.90816299999999,19.690983,1,6000,OK,street_address
439,ROOFTOP,"Nyékládháza, Bocskai István u. 6, 3433 Hungary",ChIJ_SLpYoqjQEcR6CjhHJ4SMLI,"Nyékládháza Bocskai István utca 6.,Hungary",47.9947893,20.8370253,1,3433,OK,street_address
440,APPROXIMATE,"Gödöllő, Hungary",ChIJa2VoHxfJQUcRABoeDCnEAAQ,"Gödöllő Kertváros,Hungary",47.6007732,19.3605431,1,,OK,"locality,political"
441,GEOMETRIC_CENTER,"Eger, Ágas u., 3300 Hungary",ChIJ83t7Io6NQEcRs8GRhxUHrT8,"Eger Ágas utca,Hungary",47.9095934,20.3886376,1,3300,OK,route
442,ROOFTOP,"Budapest, Vágóhíd u. 21, 1097 Hungary",ChIJG2l6LeLcQUcRCt4oPSj3tmE,"9. kerület Vágóhíd utca 21.,Hungary",47.47520429999999,19.0858557,1,1097,OK,street_address
443,GEOMETRIC_CENTER,"Vác, Sejce dűlő, 2600 Hungary",ChIJj5e0WvqBakcRtuheRI5vcIQ,"Vác Sejce,Hungary",47.827597,19.1180619,1,2600,OK,route
444,GEOMETRIC_CENTER,"Hajdúdorog, Jókai u., 4087 Hungary",ChIJ3QqOQ9ZcR0cR7CCkZzC3xOA,"Hajdúdorog Jókai utca,Hungary",47.8131346,21.5040062,1,4087,OK,route
445,ROOFTOP,"Sopron, Deák tér 29, 9400 Hungary",ChIJW5TqBKY8bEcRvWoJ_HQm_6Q,"Sopron Deák tér 29-31,Hungary",47.680906,16.587156,1,9400,OK,street_address
446,ROOFTOP,"Szeged, Kígyó u. 6, 6720 Hungary",ChIJxVOt0XOIREcRmSSFCnllwRg,"Szeged Kígyó utca 6.,Hungary",46.252918,20.1460125,1,6720,OK,street_address
447,ROOFTOP,"Szeged, Olajos u. 6, 6723 Hungary",ChIJx_Jm-6diREcRx8JMNhqGFWU,"Szeged Olajos utca 6.,Hungary",46.27397939999999,20.1666746,1,6723,OK,street_address
448,ROOFTOP,"Szeged, Kálvária tér 21, 6725 Hungary",ChIJKxjQdtmHREcRxvtUp1Oxc8M,"Szeged Kálvária tér 21.,Hungary",46.2530733,20.1303066,2,6725,OK,street_address
449,ROOFTOP,"Debrecen, Derék u. 179, 4031 Hungary",ChIJCUlkHiMOR0cR8lTv3wvSbN8,"Debrecen Derék utca 179.,Hungary",47.5175911,21.5971801,1,4031,OK,street_address
450,ROOFTOP,"Budapest, Andrássy út 87, 1062 Hungary",ChIJW1nX3HDcQUcRsS5qpwxWwHk,"6. kerület Andrássy út 87.,Hungary",47.509881,19.070884,1,1062,OK,street_address
451,ROOFTOP,"Sarkad, Szalontai út 34, 5720 Hungary",ChIJUShDmW15RkcRzcrxmWSftrs,"Sarkad Szalontai út 34.,Hungary",46.7478946,21.3891678,1,5720,OK,street_address
452,ROOFTOP,"Budapest, Radnóti Miklós u. 45, 1137 Hungary",ChIJvUq3nAjcQUcRjdVVgW3f9ic,"13. kerület Radnóti Miklós utca 45.,Hungary",47.5165784,19.0491063,1,1137,OK,street_address
453,GEOMETRIC_CENTER,"Solymár, Pipacs u., 2083 Hungary",ChIJ1V9ros53akcRCS01ajoD8Ss,"Solymár Pipacs utca,Hungary",47.5846627,18.9421561,1,2083,OK,route
454,ROOFTOP,"Budapest, Városmajor u. 34, 1122 Hungary",ChIJD0bpWJ_eQUcRwsPZdfcUN6g,"12. kerület Városmajor utca 34.,Hungary",47.5044951,19.0193196,1,1122,OK,street_address
455,GEOMETRIC_CENTER,"Paks, Babits Mihály u., 7030 Hungary",ChIJ17_cMERcQkcR0Lit1UXSPDU,"Paks Babits Mihály utca,Hungary",46.6136126,18.8412938,1,7030,OK,route
456,GEOMETRIC_CENTER,"Székesfehérvár, Dévai u., 8000 Hungary",ChIJYQFvExf3aUcR2NuoT2U5Cdc,"Székesfehérvár Dévai utca,Hungary",47.1665872,18.4016049,1,8000,OK,route
457,GEOMETRIC_CENTER,"Budapest, Forgách köz, 1135 Hungary",ChIJs-9e2b3bQUcRfD60lU-2wEw,"13. kerület Forgách köz,Hungary",47.5358765,19.0847944,1,1135,OK,route
458,GEOMETRIC_CENTER,"Szombathely, Károly Róbert u., 9700 Hungary",ChIJgc359zS4bkcR2jJr1EhoSew,"Szombathely Károly Róbert utca,Hungary",47.219415,16.620378,1,9700,OK,route
459,ROOFTOP,"Lenti, Kossuth út 4, 8960 Hungary",ChIJGyIH2WnLaEcRpnacZq_nGjc,"Lenti Kossuth út 4.,Hungary",46.6227612,16.5398364,1,8960,OK,street_address
460,ROOFTOP,"Gyula, Kálvin u. 19, 5700 Hungary",ChIJNS-2QJnWRUcRaybL6hrT6eo,"Gyula Kálvin utca 19/b,Hungary",46.6495282,21.277444,1,5700,OK,street_address
461,ROOFTOP,"Budapest, Weiner Leó u. 20, 1066 Hungary",ChIJE76VU23cQUcRagTEzTubiL8,"6. kerület Weiner Leó utca 20.,Hungary",47.50774759999999,19.057749,1,1066,OK,street_address
462,ROOFTOP,"Budapest, Aulich u. 5, 1054 Hungary",ChIJhelNnxPcQUcRg50QcRI8rTY,"5. kerület Aulich utca 5.,Hungary",47.50535,19.051594,1,1054,OK,street_address
463,APPROXIMATE,"Jobbágyi, Losonci út, 3063 Hungary",ChIJKdgO6zpGQEcRfLHXGFWQR4A,"Jobbágyi Losonci út,Hungary",47.8280979,19.6902989,1,3063,OK,"political,sublocality,sublocality_level_1"
464,ROOFTOP,"Budapest, Prímás u. 2, 1026 Hungary",ChIJJf-9y8veQUcROyr7NIHtaKQ,"2. kerület Prímás utca 2.,Hungary",47.52335799999999,19.0048661,1,1026,OK,street_address
465,ROOFTOP,"Királd, Blaha Béla ltp. 13, 3657 Hungary",ChIJUYBRC8WBP0cRDvwJ4FnPR78,"Királd Blaha Béla lakótelep 13.,Hungary",48.2387337,20.3826441,1,3657,OK,street_address
466,ROOFTOP,"Budapest, Izabella u. 44a, 1064 Hungary",ChIJNQd_32_cQUcRHIREfM19A4Q,"6. kerület Izabella utca 44/A,Hungary",47.5062508,19.0691884,1,1064,OK,street_address
467,ROOFTOP,"Budapest, Epreserdő u. 16, 1098 Hungary",ChIJn7vC0CvdQUcRWfORvGIKGj8,"9. kerület Epreserdő utca 16.,Hungary",47.46557319999999,19.1106604,1,1098,OK,street_address
468,ROOFTOP,"Miskolc, Soltész Nagy Kálmán u. 1, 3527 Hungary",ChIJbTsH4QGgQEcRKHGz6Xu68Kk,"Miskolc Soltész Nagy Kálmán utca 1.,Hungary",48.1042326,20.7980505,1,3527,OK,premise
469,GEOMETRIC_CENTER,"Szeged, Körtöltés u., 6724 Hungary",ChIJMXgLZ-OHREcRuJJeTy-eElA,"Szeged Körtöltés,Hungary",46.2668971,20.1391925,1,6724,OK,route
470,GEOMETRIC_CENTER,"Vértesboglár, Petőfi u., 8085 Hungary",ChIJieS5LUcRakcRULDMukY79zY,"Vértesboglár Petőfi utca,Hungary",47.4281667,18.5234206,1,8085,OK,route
471,APPROXIMATE,"Hévíz, 8380 Hungary",ChIJX9x13todaUcRP-o_S06wPfs,"Hévíz Déli városrész,Hungary",46.7902864,17.1866936,1,8380,OK,"locality,political"
472,GEOMETRIC_CENTER,"Szigetvár, Akácos út, 7900 Hungary",ChIJg7VDZ2MHaEcRUgextoaGzMs,"Szigetvár Akácos út,Hungary",46.052928,17.785823,1,7900,OK,route
473,ROOFTOP,"Siófok, Tanácsház u. 22, 8600 Hungary",ChIJE3N85JHAaUcRHjEyTKmzvKs,"Siófok Tanácsház utca 22.,Hungary",46.907274,18.061219,1,8600,OK,street_address
474,GEOMETRIC_CENTER,"Pécs, Halász u., Hungary",ChIJLXya1Q2xQkcRxqhkvqHfzT4,"Pécs Halász utca,Hungary",46.077383,18.245656,1,,OK,route
475,ROOFTOP,"Budapest, Angyalföldi út 5, 1134 Hungary",ChIJMZzmdvPbQUcRfVr7gNwuzxg,"13. kerület Angyalföldi út 5.,Hungary",47.5230524,19.0646321,1,1134,OK,street_address
476,APPROXIMATE,"Baja, Homokváros, 6500 Hungary",ChIJgfyF1yMgQ0cRLZh-OL0RNZs,"Baja Homokváros,Hungary",46.1661679,18.951059,1,6500,OK,"political,sublocality,sublocality_level_1"
477,ROOFTOP,"Miskolc, Zsolcai kapu 17a, 3526 Hungary",ChIJawGR2QGgQEcRVjGP3M7NCm4,"Miskolc Zsolcai kapu 17/A,Hungary",48.1046801,20.7987401,1,3526,OK,street_address
478,ROOFTOP,"Nyíregyháza, Országzászló tér 6, 4400 Hungary",ChIJaVt-r7-fOEcRQLydkLk1egs,"Nyíregyháza Országzászló tér 6.,Hungary",47.9533388,21.7158319,1,4400,OK,street_address
479,ROOFTOP,"Ózd, Nemzetőr u. 16, 3600 Hungary",ChIJuw0BDbGAP0cRi-B2ETk4qJw,"Ózd Nemzetőr utca 16.,Hungary",48.2191118,20.27438,1,3600,OK,street_address
480,APPROXIMATE,"Budapest, District XII., Hungary",ChIJNXP5uuXeQUcR8NUeDCnEAAU,"12. kerület nincs megadva,Hungary",47.4991199,18.990459,1,,OK,"political,sublocality,sublocality_level_1"
481,GEOMETRIC_CENTER,"Pécs, Fürdő u., 7621 Hungary",ChIJ81_qjZ-xQkcRmF6drFEkjmY,"Pécs Fürdő utca,Hungary",46.07427,18.230721,1,7621,OK,route
482,APPROXIMATE,"Budaörs, Alsószállás, 2040 Hungary",ChIJU_kLLTPeQUcRLW-X_DNzDGA,"Budaörs Alsószállás,Hungary",47.4699639,18.9426169,1,2040,OK,"political,sublocality,sublocality_level_1"
483,GEOMETRIC_CENTER,"Bük, Széchenyi u., 9737 Hungary",ChIJz1jar2evbkcRCHnnXctCB0A,"Bük Széchenyi utca,Hungary",47.3813803,16.7535582,1,9737,OK,route
484,GEOMETRIC_CENTER,"Budapest, Muskátli u., 1124 Hungary",ChIJm7MQC4TeQUcRFy3ud1K0NvQ,"12. kerület Muskátli utca,Hungary",47.4922874,19.0090256,1,1124,OK,route
485,GEOMETRIC_CENTER,"Miskolc, Mikes Kelemen u., 3529 Hungary",ChIJJTFWi_OfQEcR_tNY9pk8eBs,"Miskolc Mikes Kelemen utca,Hungary",48.0947056,20.7817607,1,3529,OK,route
486,GEOMETRIC_CENTER,"Edelény, Mátyás király út, 3780 Hungary",ChIJXYkwK4lvP0cRXmIHLoejNww,"Edelény Mátyás király út,Hungary",48.2912392,20.7337151,1,3780,OK,route
487,ROOFTOP,"Seregélyes, Jókai u. 2, 8111 Hungary",ChIJQUvpyNX9aUcRqqP2Zm7KbUg,"Seregélyes Jókai utca 2/A,Hungary",47.11038,18.585761,1,8111,OK,street_address
488,ROOFTOP,"Szolnok, Czakó Elemér u. 8, 5000 Hungary",ChIJH_ZmDwNBQUcRj4AoWXffr0I,"Szolnok Czakó Elemér utca 8.,Hungary",47.1925205,20.1868182,1,5000,OK,street_address
