Address,Settlement
Egercsehi Pataksor út,Eger
Nagybajom Somogy megye,Nagybajom
8. kerület Somogyi Béla utca 18.,8. kerület
2. kerület Úrbéres utca,2. kerület
Szarvas Szabadság út 12.,Szarvas
Tolna Deák Ferenc utca 15.,Tolna
Oroszlány József Attila utca,Oroszlány
Miskolc Dessewffy Arisztid utca 18.,Miskolc
Hajdúszoboszló Damjanich utca,Hajdúszoboszló
13. kerület Pannónia utca 34.,13. kerület
Jászszentlászló Petőfi utca,Jászszentlászló
Kiskunfélegyháza Deák Ferenc utca 51.,Kiskunfélegyháza
Bogád Petőfi utca,Bogád
Zalakomár Tavasz utca,Zalakomár
Túrkeve Petőfi tér,Túrkeve
Kétegyháza MÁV-telep 4.,Kétegyháza
Kisapostag Széchenyi István utca,Kisapostag
Nyíregyháza Dózsa György utca,Nyíregyháza
1. kerület Alsóhegy utca,1. kerület
Törökbálint Józsefhegyi utca,Törökbálint
2. kerület Marczibányi tér,2. kerület
Fót Deák Ferenc utca,Fót
Tokod Komárom-Esztergom megye,Tokod
14. kerület Erzsébet királyné útja 95/c,14. kerület
Ráckeve Kölcsey Ferenc utca 1.,Ráckeve
6. kerület Teréz körút 25.,6. kerület
Mosonszolnok Sport utca,Mosonszolnok
Csongrád Templom utca,Csongrád
Esztergom Hunyadi János utca 8.,Esztergom
Kiskunfélegyháza Dózsa György utca 5.,Kiskunfélegyháza
Mátészalka Tél utca 21.,Mátészalka
Tiszalök Deák Ferenc utca 1.,Tiszalök
Szentes Nagynyomástanya,Szentes
Zamárdi Kiss Ernő utca 1.,Zamárdi
22. kerület Hosszúhegy utca,22. kerület
Gyöngyös Róbert Károly utca 13.,Gyöngyös
Szolnok Petőfi Sándor utca,Szolnok
17. kerület Pesti út 153.,17. kerület
Bazsi Petőfi utca 32.,Bazsi
Miskolc Andor utca 23/A,Miskolc
8. kerület Józsefváros,8. kerület
10. kerület Ugor utca,10. kerület
Rózsaszentmárton Kölcsey Ferenc út 34.,Rózsaszentmárton
13. kerület Corner 21,13. kerület
2. kerület Csalogány 43,2. kerület
Berekfürdő Fürdő utca 37.,Berekfürdő
Túrkeve Petőfi tér 2 .,Túrkeve
Szentgotthárd Rábafüzes,Szentgotthárd
Ostoros Csaba vezér utca 43.,Ostoros
Szeged Huszár utca,Szeged
Battonya Békés megye,Battonya
Bazsi Jókai utca 3.,Bazsi
Balatonfüred Kistói utca 1.,Balatonfüred
Győr Czuczor Gergely utca 15.,Győr
Szeged Holló utca,Szeged
8. kerület Dobozi utca 9.,8. kerület
Győr Függvény utca,Győr
Szeged Szentmihály,Szeged
Tokaj Malom utca 14.,Tokaj
3. kerület Keve utca,3. kerület
Balatongyörök Mogyorós utca 33.,Balatongyörök
Eger Gyulafehérvári utca,Eger
Paks Gyapa,Paks
Tiszavasvári Vasvári Pál utca 111.,Tiszavasvári
9. kerület Lónyay utca 46.,9. kerület
Balatonmáriafürdő Somogy megye,Balatonmáriafürdő
Kelebia Bács-Kiskun megye,Kelebia
Mezőnyárád Keresztesi út,Mezőnyárád
8. kerület József körút 3.,8. kerület
Pécs Fésűs utca,Pécs
Sopron Bécsidomb,Sopron
Hajdúdorog Böszörményi út 4.,Hajdúdorog
Szeged Kossuth Lajos sugárút 69-71,Szeged
Jászberény Dr. Warga László utca,Jászberény
3. kerület Tamás utca 61.,3. kerület
Szentlőrinc Ifjúság útja 1.,Szentlőrinc
Csopak Ifjúsági sétány,Csopak
Rácalmás Sárvári utca,Rácalmás
Kalocsa Szent István király út,Kalocsa
Székesfehérvár Palotai út 4.,Székesfehérvár
Szentes Apponyi tér 3/18,Szentes
2. kerület Buda vezér utca 2.,2. kerület
Kiskunfélegyháza Móra Ferenc tér,Kiskunfélegyháza
1. kerület Toldy 19,1. kerület
Szigethalom Kakukkfű utca,Szigethalom
Szatymaz Csongrád megye,Szatymaz
Regenye Fő utca 3.,Regenye
Harsány Borsod-Abaúj-Zemplén megye,Harsány
Tiszaföldvár Toldy Ferenc út 11.,Tiszaföldvár
Lovászi Lakótelep utca 93.,Lovászi
Füzesabony Úttörő út 7a,Füzesabony
Mezőhegyes Molnár C. Pál lakótelep,Mezőhegyes
Tiszalök Kossuth utca 67.,Tiszalök
Veresegyház Csonkás,Veresegyház
13. kerület Mohács utca 8/a,13. kerület
Szekszárd Iparváros,Szekszárd
Sopron Egeredidomb lakópark,Sopron
14. kerület Szentmihályi út 21.,14. kerület
Kecskemét Görögtemplom utca,Kecskemét
Kecskemét Mozart utca,Kecskemét
Szeged Tisza Lajos utca,Szeged
Hévíz Móricz Zsigmond utca,Hévíz
Tápiószentmárton Sirály utca,Tápiószentmárton
Szekszárd Bocskai utca,Szekszárd
4. kerület Anonymus utca,4. kerület
Baja Szentháromság tér 11.,Baja
Tapolca Radnóti Miklós utca,Tapolca
7. kerület Dembinszky utca 18.,7. kerület
9. kerület Tűzoltó utca 75.,9. kerület
Siófok Szigliget utca 11/A,Siófok
3. kerület Attila utca,3. kerület
Balatonalmádi Káptalanfüred,Balatonalmádi
2. kerület Csalogány utca 55.,2. kerület
Kaposvár Bárczi Gusztáv utca 4.,Kaposvár
Onga Bem apó utca,Onga
Tarcal Ifjúsági lakótelep,Tar
2. kerület Balogh Ádám köz,2. kerület
Izsák Bács-Kiskun megye,Izsák
Sárospatak Rákóczi út,Sárospatak
Pécel Petőfi utca 32.,Pécel
Nagyatád Korányi Sándor utca 2.,Nagyatád
Sarkad Losonczi utca 11.,Sarkad
Tiszakeszi Csapi utca,Tiszakeszi
Vejti Táncsics utca 13.,Vejti
11. kerület Laufenauer utca,11. kerület
Cegléd Puttony utca,Cegléd
Tapolca Fő tér 13.,Tapolca
Kunszentmiklós Kossuth Lajos út 12.,Kunszentmiklós
Encs Kossuth út 7.,Encs
5. kerület Falk Miksa utca 18.,5. kerület
14. kerület Francia út 50.,14. kerület
Bácsalmás Kunbajai út 10.,Bácsalmás
Makó Újváros,Makó
Kunhegyes Kossuth Lajos utca 70.,Kunhegyes
15. kerület Rákospalota-Kertváros,15. kerület
Zsámbék Somogyi Béla utca,Zsámbék
Dunakeszi Dr. Brusznyai Árpád utca 9.,Dunakeszi
11. kerület Fadrusz utca 4.,11. kerület
Nagyberény Széchenyi István utca,Nagyberény
Pápa Fő utca 24.,Pápa
Ráckeve Bem utca,Ráckeve
Dunaföldvár Rákóczi utca 2.,Dunaföldvár
Szálka Tolna megye,Szálka
Nyíregyháza Sóstói út 25.,Nyíregyháza
Parádsasvár Szabadság utca,Parádsasvár
Szekszárd Keselyűs,Szekszárd
Hódmezővásárhely Szegfű utca 4-6,Hódmezővásárhely
Újszentmargita Petőfi utca,Újszentmargita
Üllés Napos utca,Üllés
2. kerület Radna utca,2. kerület
Szigetszentmiklós II. Rákóczi Ferenc utca 43.,Szigetszentmiklós
Szolnok Gagarin utca 66.,Szolnok
13. kerület Csanády utca 25/b,13. kerület
Tamási Tolna megye,Tamási
3. kerület Saroglya utca,3. kerület
Pécs Rákóczi út 69.,Pécs
Debrecen Úrrétje,Debrecen
Fülöpszállás Bács-Kiskun megye,Fülöpszállás
Szigetszentmiklós Vadrózsa utca,Szigetszentmiklós
Fehérgyarmat Bessenyei utca 7.,Fehérgyarmat
Pécsvárad Dózsa György utca,Pécs
Győrújfalu Mártonháza utca 10.,Győr
Barcs Kodály Zoltán utca 3.,Barcs
Biatorbágy Baross Gábor utca,Biatorbágy
Barcs Bajcsy-Zsilinszky utca 29.,Barcs
Orosháza Pacsirta utca 8.,Orosháza
Dunaújváros Kertváros,Dunaújváros
9. kerület Gubacsi út,9. kerület
Dunaszentmiklós Új utca,Dunaszentmiklós
Kaposvár Hársfa utca,Kaposvár
5. kerület Vigyázó Ferenc utca 3.,5. kerület
Hajdúszoboszló Bányász utca,Hajdúszoboszló
Vanyarc Petőfi utca 33.,Vanyarc
14. kerület Hungária körút 33.,14. kerület
Nyírbátor Krúdy Gyula utca 1. 2/6,Nyírbátor
Komló Tompa Mihály utca,Komló
Mór Iskola utca 4.,Mór
6. kerület Paulay Ede utca 43.,6. kerület
Halmaj Szent István tér 1.,Halmaj
5. kerület Só utca,5. kerület
Sajószentpéter Borsod-Abaúj-Zemplén megye,Sajószentpéter
Miskolc Petőfi Sándor utca,Miskolc
Harkány Kossuth Lajos utca 55.,Harkány
Ibrány Kertváros,Ibrány
Tiszakürt Homokszőlő,Tiszakürt
Csömödér Fő út 73.,Csömödér
Zomba Alkotmány utca 1.,Zomba
13. kerület Dagály utca 5.,13. kerület
Bölcske Zápor utca 11.,Bölcske
Kazincbarcika Szabó Ervin utca 2.,Kazincbarcika
12. kerület Kikelet utca 39.,12. kerület
Balassagyarmat Teleki László utca,Balassagyarmat
22. kerület Barackos út,22. kerület
8. kerület Mátyás tér 10-11.,8. kerület
Gyula Jókai Mór utca,Gyula
Várpalota Mészáros Lőrinc utca 1.,Várpalota
Szarvas Jókai Mór utca,Szarvas
Füzesabony Egyetértés út 1/A,Füzesabony
Nagyatád Alkotmány utca,Nagyatád
Debrecen Géresi utca,Debrecen
Békéscsaba Áchim András lakótelep,Békéscsaba
Tardos Kiskert utca 26.,Tar
5. kerület Szép utca 3.,5. kerület
Pécs Szabolcsfalu,Pécs
Ózd Borsod-Abaúj-Zemplén megye,Ózd
Kiskunmajsa Kígyóspuszta,Kiskunmajsa
5. kerület Váci utca 78.,5. kerület
Baja Bara utca,Baja
Komló Kossuth Lajos utca,Komló
13. kerület Fay85,13. kerület
Elek Szántó János utca,Elek
Eger Knézich Károly utca,Eger
Szikszó Bethlen Gábor utca,Szikszó
9. kerület Drégely utca 14.,9. kerület
Harkány Járó József utca 101.,Harkány
11. kerület Tetris Ház 1.ütem,11. kerület
Dunaújváros Lajos király körút 27.,Dunaújváros
Csárdaszállás Békés megye,Csárdaszállás
Tapolca Fő tér 15.,Tapolca
Galvács Fő utca 16-17,Galvács
Mezőnyárád Keresztesi út 6.,Mezőnyárád
Pécs Törekvés utca,Pécs
Diósd Kavicsos utca,Diósd
Eger Íj utca,Eger
Isztimér Hétházpuszta,Isztimér
Zamárdi Zöldfa utca 14.,Zamárdi
Nagykanizsa Csengery út 10.,Nagykanizsa
7. kerület Thököly út 30.,7. kerület
9. kerület Lónyay utca 13/b,9. kerület
Letenye Rákóczi Ferenc utca,Letenye
Ózd Rákóczi Ferenc utca,Ózd
Kehidakustány Nádirigó utca 4.,Kehidakustány
Szerencs Szabadság utca,Szerencs
17. kerület Strázsahegyi dűlő 11.,17. kerület
1. kerület Vérmező út 8.,1. kerület
Felsőzsolca Kenderföld utca 18.,Felsőzsolca
Túrkeve Széchenyi utca 30.,Túrkeve
Gödöllő Szent János utca,Göd
Szeged Kárász utca,Szeged
Körmend Alsóberkifalu,Körmend
Gyenesdiás Tanácsház utca,Gyenesdiás
Debrecen Piac utca 26/B,Debrecen
Kehidakustány Malombokrai utca 10.,Kehidakustány
Bük Ady utca 21.,Bük
Serényfalva Kossuth út,Serényfalva
Feldebrő Dózsa György út 32.,Feldebrő
Mezőcsát Attila utca 6.,Mezőcsát
Pécs János utca 3.,Pécs
Nagykanizsa Mészáros Lázár utca,Nagykanizsa
Tamási Központ,Tamási
14. kerület Stefánia út 9.,14. kerület
Nyírbátor Móricz Zsigmond utca,Nyírbátor
Siófok Viola utca 19.,Siófok
13. kerület Danubius utca 16.,13. kerület
Berkesd Baranya megye,Berkesd
Harkány Kossuth Lajos utca 61-63.,Harkány
Szeged Horváth Mihály utca,Szeged
Borsfa Kossuth út 42.,Borsfa
Kunhegyes Jász-Nagykun-Szolnok megye,Kunhegyes
Pécs Rigóder,Pécs
Izsófalva Borsod-Abaúj-Zemplén megye,Izsófalva
Balatonlelle Lela APARTMENT & RESIDENCE,Balatonlelle
Sátoraljaújhely Kazinczy utca,Sátoraljaújhely
Debrecen Hatvan utca 37.,Debrecen
Érd Tárnoki út,Érd
Salgótarján Bem utca 2.,Salgótarján
6. kerület Király utca 80.,6. kerület
12. kerület Ördögszikla köz 25.,12. kerület
Bodrogkeresztúr Borsod-Abaúj-Zemplén megye,Bodrogkeresztúr
5. kerület Honvéd utca 40.,5. kerület
Ordacsehi Somogy megye,Ordacsehi
8. kerület József körút 31.,8. kerület
Budakeszi Villám Miklós utca,Budakeszi
Szeged Szél utca 16.,Szeged
Füzesabony Egyetértés út 1.,Füzesabony
Borsodnádasd Munkácsy Mihály utca,Borsodnádasd
Tiszavasvári Kossuth Lajos utca,Tiszavasvári
Kiskunmajsa Félegyházi út 15.,Kiskunmajsa
Hódmezővásárhely Móricz Zsigmond utca,Hódmezővásárhely
Szentlőrinckáta Kossuth Lajos utca,Szentlőrinc
Petőfibánya Dózsa György utca 6.,Petőfibánya
Dunakeszi Kiserdő utca 12.,Dunakeszi
Székesfehérvár Honvéd utca,Székesfehérvár
Orosháza Könd utca,Orosháza
Ajka Feketegyémánt utca 90.,Ajka
5. kerület Petőfi Sándor utca 20.,5. kerület
Miskolc Aba utca 11.,Miskolc
Miskolc Görgey Artúr utca 24.,Miskolc
14. kerület Zászlós utca 34.,14. kerület
Bátonyterenye Dobó út 34.,Bátonyterenye
Mezőkövesd Belváros,Mezőkövesd
Gyöngyös Észak-Kálváriapart,Gyöngyös
13. kerület Kis Gömb utca 6.,13. kerület
Gyomaendrőd Vásártéri lakótelep 30.,Gyomaendrőd
Jászberény Zagyvaparti sétány,Jászberény
Bazsi Fő utca 19.,Bazsi
Nagyatád Aradi utca,Nagyatád
Nemesnép Zala megye,Nemesnép
Pécs Somogy,Pécs
Cegléd Rákóczi út 6.,Cegléd
Földes Honvéd utca 1.,Földes
Győr Új sor,Győr
Kaposvár Gyár utca 24.,Kaposvár
3. kerület Szépvölgyi út 49-55,3. kerület
Dombóvár Holdfény utca,Dombóvár
Kisbér Széchenyi utca,Kisbér
Cserkeszőlő Ady Endre utca 40.,Cserkeszőlő
Kaposvár Ady Endre utca,Kaposvár
3. kerület Selyem utca 4.,3. kerület
9. kerület Mester utca 40.,9. kerület
Balatonalmádi József Attila út 101.,Balatonalmádi
Bárdudvarnok Bárdibükk lakótelep 20/1,Bárdudvarnok
Miskolc Papszer utca,Miskolc
Újszász Jász út 1,Újszász
Hetes Hársfa utca,Hetes
Debrecen Kerecsen utca,Debrecen
Szeged József Attila sugárút 134.,Szeged
Zalamerenye Rákóczi út,Zalamerenye
7. kerület Dohány utca 20.,7. kerület
Kiskőrös Bács-Kiskun megye,Kiskőrös
Érd Újfalu,Érd
11. kerület Törökbálinti út 24.,11. kerület
Pécs Városház köz,Pécs
22. kerület Kossuth Lajos utca 91.,22. kerület
13. kerület Mura utca,13. kerület
Komló Kazinczy Ferenc utca,Komló
7. kerület Dohány utca 9.,7. kerület
Hetes Somogy megye,Hetes
Kunhegyes Dózsa György utca,Kunhegyes
Balatonfüred Aranyeső utca 2-4,Balatonfüred
Füzesgyarmat Kossuth utca 34.,Füzesgyarmat
6. kerület Benczúr köz,6. kerület
Paks Deák Ferenc utca 13.,Paks
Szerencs Dobó Katica út 27/a,Szerencs
Dorog Köztársaság út 8.,Dorog
Záhony Széchenyi út 1/a,Záhony
Komló Vörösmarty Mihály utca,Komló
Bátonyterenye Liget út 22.,Bátonyterenye
Hajdúszoboszló Kossuth utca,Hajdúszoboszló
8. kerület Hock János utca 3.,8. kerület
Derecske Erzsébet utca 12.,Derecske
22. kerület Áron utca,22. kerület
Miskolc Debreczeni Márton tér 4.,Miskolc
Miskolc Csendes utca 29.,Miskolc
Tatabánya Dr. Vitális István utca 48.,Tatabánya
Pécs Siklósi út 24.,Pécs
Nyergesújfalu Tó utca 6.,Nyergesújfalu
Székesfehérvár Megyeház utca,Székesfehérvár
Pécs Bálicsi út 10/3,Pécs
Cserszegtomaj Fehér köz,Cserszegtomaj
Nyíregyháza Ferenc körút 26.,Nyíregyháza
Szentegát Almás utca 57.,Szentegát
Baja Deszkás utca 21/A,Baja
Kaposvár Dr. Kovács-Sebestény Gyula utca,Kaposvár
Pécs Edison utca 21.,Pécs
10. kerület Kőrösi Csoma Sándor út 40.,10. kerület
Komló Zrínyi tér,Komló
3. kerület Táborhegyi út,3. kerület
Szentlőrinc Bányász utca,Szentlőrinc
Pápa Bitva utca,Pápa
7. kerület Barát utca 11.,7. kerület
12. kerület Széchenyi-emlék út,12. kerület
