,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
124,GEOMETRIC_CENTER,"Fót, Móricz Zsigmond út, 2151 Hungary",ChIJPw_3UrTRQUcRv2rmlJWdKKY,"Fót Móricz Zsigmond út,Hungary",47.6201222,19.1901579,1,2151,OK,route
125,GEOMETRIC_CENTER,"Szolnok, Sport u., 5008 Hungary",ChIJRcXhjhREQUcRmPvhWiFNmag,"Szolnok Sport utca,Hungary",47.1319447,20.2139718,1,5008,OK,route
126,GEOMETRIC_CENTER,"Magyaratád, Rácegres, 7463 Hungary",ChIJG2lkr5Y7aEcR4KbP3SBPed8,"Magyaratád Rácegres utca 53.,Hungary",46.44266,17.888994,1,7463,OK,route
127,GEOMETRIC_CENTER,"Tát, Sinkovics köz, 2534 Hungary",ChIJseFGXiVnakcR62fBRTVOWr8,"Tát Sinkovics köz,Hungary",47.74153829999999,18.6413439,1,2534,OK,route
128,GEOMETRIC_CENTER,"Tata, Fekete út, 2890 Hungary",ChIJI-8PdGVGakcRies1I4ysjEI,"Tata Fekete út,Hungary",47.6292295,18.3297163,1,2890,OK,route
129,GEOMETRIC_CENTER,"Miskolc, Zoltán u., 3532 Hungary",ChIJXbg4-M6fQEcRM6-OFIJl4as,"Miskolc Zoltán utca,Hungary",48.1047556,20.7469596,1,3532,OK,route
130,APPROXIMATE,"Gyöngyöstarján, 3036 Hungary",ChIJw_DkUtREQEcRwDoeDCnEAAQ,"Gyöngyöstarján Heves megye,Hungary",47.8132903,19.8664265,1,3036,OK,"locality,political"
131,APPROXIMATE,"Zagyvaszántó, 3031 Hungary",ChIJJR6lG-RIQEcRULQeDCnEAAQ,"Zagyvaszántó Heves megye,Hungary",47.7753848,19.6701261,1,3031,OK,"locality,political"
132,GEOMETRIC_CENTER,"Szigetvár, Munkás u., 7900 Hungary",ChIJ08rgDWMHaEcRp8CsOf2YOvA,"Szigetvár Munkás utca,Hungary",46.0520125,17.7865925,1,7900,OK,route
133,ROOFTOP,"Kaposvár, Füredi u. 24, 7400 Hungary",ChIJ9W_TCh4-aEcRKF7saLM2zFM,"Kaposvár Füredi utca 24.,Hungary",46.3653406,17.7825787,1,7400,OK,street_address
134,ROOFTOP,"Harkány, Bartók Béla u. 21, 7815 Hungary",ChIJrxMnzNJJXUcRW-sus4Ckw8I,"Harkány Bartók Béla utca 21.,Hungary",45.856452,18.245682,1,7815,OK,street_address
135,GEOMETRIC_CENTER,"Zalakomár, Tavasz u., Hungary",ChIJkfO3ntPzaEcR6IQOqS204yg,"Zalakomár Tavasz utca,Hungary",46.5323038,17.1842961,1,,OK,route
136,ROOFTOP,"Budapest, Akácfa u. 40, 1072 Hungary",ChIJoSGdkWjcQUcRRsv4z8t7h14,"7. kerület Akácfa utca 40.,Hungary",47.4999095,19.065595,1,1072,OK,street_address
137,ROOFTOP,"Kalocsa, Újhelyi Imre u. 11, 6300 Hungary",ChIJLw5R6w1XQkcR9Da6s_LoToU,"Kalocsa Újhelyi Imre utca 11.,Hungary",46.53389199999999,18.975252,1,6300,OK,street_address
138,ROOFTOP,"Tápiószele, Galamb út 5, 2766 Hungary",ChIJSY4bTJIMQUcRRQjzFdwRNfQ,"Tápiószele Galamb út 5.,Hungary",47.3214299,19.8742511,1,2766,OK,street_address
139,ROOFTOP,"Budapest, Közraktár u. 22a, 1093 Hungary",ChIJaXuTuVbcQUcRErfe2p_O0HE,"9. kerület Közraktár utca 22/A,Hungary",47.482763,19.063375,1,1093,OK,street_address
140,ROOFTOP,"Budapest, Dohány u. 3, 1074 Hungary",ChIJ907A5ELcQUcRfHakrVYWwBQ,"7. kerület Dohány utca 3.,Hungary",47.4953139,19.0609661,1,1074,OK,street_address
141,GEOMETRIC_CENTER,"Budapest, Tas vezér u., Hungary",ChIJo4iYybXdQUcRKwLoam9JTnE,"11. kerület Tas vezér utca,Hungary",47.476897,19.0390946,1,,OK,route
142,ROOFTOP,"Budapest, Váci u. 67, 1056 Hungary",ChIJXVNVdEXcQUcRdzKytdPDJ-4,"5. kerület Váci utca 67.,Hungary",47.4892309,19.055919,1,1056,OK,street_address
143,ROOFTOP,"Pécs, Esztergár Lajos u. 9, 7633 Hungary",ChIJ565mAfWxQkcRvtqEi6HW6F8,"Pécs Esztergár Lajos utca 9.,Hungary",46.0634758,18.1943637,1,7633,OK,street_address
144,ROOFTOP,"Törökszentmiklós, Széchenyi István út 112, 5200 Hungary",ChIJ2U0QybdJQUcRcA_E_hGIwDY,"Törökszentmiklós Széchenyi István út 112.,Hungary",47.1731949,20.4129123,1,5200,OK,street_address
145,APPROXIMATE,"Szeged, Szőreg, 6771 Hungary",ChIJqbvYvh2MREcRfxGQcZMkXhI,"Szeged Szőreg,Hungary",46.2118909,20.192607,1,6771,OK,"political,sublocality,sublocality_level_1"
146,APPROXIMATE,"Budapest, Óbuda, Hungary",ChIJE9VZDV3ZQUcRkL1Ca77HW7w,"3. kerület Óbuda,Hungary",47.5394381,19.0385664,1,,OK,"neighborhood,political"
147,GEOMETRIC_CENTER,"Törökbálint, Józsefhegyi u., 2045 Hungary",ChIJ8xHx_lbgQUcR7hW5jfIDUHc,"Törökbálint Józsefhegyi utca,Hungary",47.4291985,18.909822,1,2045,OK,route
148,GEOMETRIC_CENTER,"Sopron, Hajnal tér, 9400 Hungary",ChIJX-Q7EzU7bEcRoEionzesjys,"Sopron Hajnal tér,Hungary",47.677893,16.5489264,1,9400,OK,route
149,GEOMETRIC_CENTER,"Sopron, Kőfaragó tér, 9400 Hungary",ChIJ7V0WArA8bEcR7AXf7GKUvmk,"Sopron Kőfaragó tér,Hungary",47.6791172,16.5941118,1,9400,OK,route
150,ROOFTOP,"Esztergom, Bajcsy-Zsilinszky út 11, 2500 Hungary",ChIJ7e70fYthakcRQw52ZOyvwTg,"Esztergom Bajcsy-Zsilinszky út 11.,Hungary",47.7946767,18.7419877,1,2500,OK,street_address
151,APPROXIMATE,"Fertőhomok, 9492 Hungary",ChIJVf8rYuMZbEcR8JUeDCnEAAQ,"Fertőhomok Győr-Moson-Sopron megye,Hungary",47.6196363,16.7710445,1,9492,OK,"locality,political"
152,GEOMETRIC_CENTER,"Szolnok, József Attila út, 5000 Hungary",ChIJu3xCOGxBQUcRWeDx7H7lkzo,"Szolnok József Attila út,Hungary",47.1733775,20.1760204,1,5000,OK,route
153,GEOMETRIC_CENTER,"Győr, Vidra u., 9026 Hungary",ChIJL2u79tG_a0cR1HHwlMssExI,"Győr Vidra utca 14.,Hungary",47.705472,17.645989,1,9026,OK,route
154,ROOFTOP,"Budapest, Vadász u. 42, 1054 Hungary",ChIJS61uWBLcQUcR-UgIISku77o,"5. kerület Vadász utca 42.,Hungary",47.5071221,19.0531625,1,1054,OK,street_address
155,ROOFTOP,"Debrecen, Szív u. 23, 4025 Hungary",ChIJ3Znn9WwOR0cR3LV49l0V9DA,"Debrecen Szív utca 23.,Hungary",47.5220399,21.622382,1,4025,OK,street_address
156,ROOFTOP,"Budapest, Thököly út 104, 1146 Hungary",ChIJ3a0J9n3bQUcRJXDsfzbzPw8,"14. kerület Thököly út 104.,Hungary",47.5113739,19.0984033,1,1146,OK,street_address
157,GEOMETRIC_CENTER,"Telki, Tücsök u., 2089 Hungary",ChIJx0Ry2Qd0akcR2qmBxwbIIvk,"Telki Tücsök utca,Hungary",47.5489774,18.8213572,1,2089,OK,route
158,APPROXIMATE,"Ádánd, 8653 Hungary",ChIJRdBCfIjDaUcReZps7qFlvLI,"Ádánd Somogy megye,Hungary",46.8570381,18.1579842,1,8653,OK,"locality,political"
159,RANGE_INTERPOLATED,"Budapest, Szófia u. 1, 1068 Hungary",EipCdWRhcGVzdCwgU3rDs2ZpYSB1LiAxLCAxMDY4IE1hZ3lhcm9yc3rDoWc,"6. kerület Szófia utca 1.,Hungary",47.5040433,19.0650119,1,1068,OK,street_address
160,ROOFTOP,"Budapest, Templom u. 107, 1238 Hungary",ChIJT_KbXU_oQUcR0RS_6Ntz8Z4,"23. kerület Templom utca 107.,Hungary",47.4001876,19.1167196,1,1238,OK,street_address
161,APPROXIMATE,"Kisújszállás, 5310 Hungary",ChIJOc4XWDfJRkcR8BMeDCnEAAQ,"Kisújszállás Jász-Nagykun-Szolnok megye,Hungary",47.215504,20.7571333,1,5310,OK,"locality,political"
162,GEOMETRIC_CENTER,"Túrkeve, Petőfi tér, 5420 Hungary",ChIJW-w8EJq3RkcRUF_8WfG7KiU,"Túrkeve Petőfi tér,Hungary",47.1009158,20.7480451,1,5420,OK,route
163,APPROXIMATE,"Túrkeve, 5420 Hungary",ChIJEawy75a3RkcRySXQsUEFk8Q,"Túrkeve Jász-Nagykun-Szolnok megye,Hungary",47.10434050000001,20.7417284,1,5420,OK,"locality,political"
164,GEOMETRIC_CENTER,"Dunaújváros, Kossuth Lajos u., 2400 Hungary",ChIJoXl6wXkXQkcREiLgSvDQzfM,"Dunaújváros Kossuth Lajos utca,Hungary",46.9624371,18.9406382,1,2400,OK,route
165,GEOMETRIC_CENTER,"Budaörs, Károly király u., 2040 Hungary",ChIJp76nPiDeQUcRa3gK3rGUi_Q,"Budaörs Károly király utca,Hungary",47.4551101,18.960982,1,2040,OK,route
166,ROOFTOP,"Kétegyháza, MÁV telep 4, 5741 Hungary",ChIJjaDd39XNRUcRkvUVUAeX-1s,"Kétegyháza MÁV-telep 4.,Hungary",46.5295736,21.173053,1,5741,OK,street_address
167,GEOMETRIC_CENTER,"Budapest, Marina Sétány 1, 1138 Hungary",ChIJY0PCONrbQUcRIdRnaLTTOn4,"13. kerület Marina sétány 1.,Hungary",47.546209,19.063521,2,1138,OK,"establishment,point_of_interest,store"
168,ROOFTOP,"Budapest, Fillér u. 2, 1024 Hungary",ChIJpc6rMaHeQUcRjHnbWCPi9hQ,"2. kerület Fillér utca 2.,Hungary",47.5085045,19.023418,1,1024,OK,street_address
169,ROOFTOP,"Kaposvár, Dési Huber István u. 2, 7400 Hungary",ChIJ-y10CAAWaEcR83PzfoJlCSw,"Kaposvár Dési Huber István utca 2.,Hungary",46.3614378,17.8002603,1,7400,OK,street_address
170,ROOFTOP,"Budapest, Rőzse u. 16, 1125 Hungary",ChIJBe5AXJXeQUcRFgSc_tsL8gA,"12. kerület Rőzse utca 16.,Hungary",47.5075718,18.9995129,1,1125,OK,street_address
171,GEOMETRIC_CENTER,"Kaposvár, Zárda köz, 7400 Hungary",ChIJBzZ6j_kVaEcRMon_OB-wkYA,"Kaposvár Zárda köz,Hungary",46.3594765,17.788315,1,7400,OK,route
172,GEOMETRIC_CENTER,"Székesfehérvár, Pilinszky János tér, 8000 Hungary",ChIJeRYTPrD3aUcRzQli9EuJfz0,"Székesfehérvár Pilinszky János tér,Hungary",47.192488,18.41473,1,8000,OK,route
173,GEOMETRIC_CENTER,"Veresegyház, Sportföld u., 2112 Hungary",ChIJ7XxyCfPNQUcRyVaDhIdAdfQ,"Veresegyház Sportföld utca,Hungary",47.6636843,19.2654596,1,2112,OK,route
174,GEOMETRIC_CENTER,"Budapest, Somfa u., 1107 Hungary",ChIJUY2qDdPcQUcRcHC5o67gZ4o,"10. kerület Somfa utca,Hungary",47.4736718,19.1198383,1,1107,OK,route
175,ROOFTOP,"Nagykanizsa, Sugár út 6, 8800 Hungary",ChIJQ4BkPXOTaEcRNcJhuI8pBOQ,"Nagykanizsa Sugár út 6.,Hungary",46.4560033,16.9919103,1,8800,OK,street_address
176,RANGE_INTERPOLATED,"Kimle, Kossuth Lajos u. 78, 9181 Hungary",Ei5LaW1sZSwgS29zc3V0aCBMYWpvcyB1LiA3OCwgOTE4MSBNYWd5YXJvcnN6w6Fn,"Kimle Kossuth Lajos utca 78.,Hungary",47.8161524,17.3756339,1,9181,OK,street_address
177,GEOMETRIC_CENTER,"Budakeszi, Márity László út, 2092 Hungary",ChIJVztmyWbfQUcRdaEFYLY45hg,"Budakeszi Márity László út,Hungary",47.517417,18.9235948,1,2092,OK,route
178,ROOFTOP,"Miskolc, Győri kapu 101, 3532 Hungary",ChIJd-8izM6fQEcRnJnINtxD-08,"Miskolc Győri kapu 101.,Hungary",48.1029172,20.7451369,1,3532,OK,street_address
179,GEOMETRIC_CENTER,"Áporka, Petőfi Sándor u., 2338 Hungary",ChIJNTnZ8-LwQUcR29q9tEOjC44,"Áporka Petőfi Sándor utca,Hungary",47.23033,19.0110641,1,2338,OK,route
