,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
276,GEOMETRIC_CENTER,"Budapest, Rökk Szilárd u., 1085 Hungary",ChIJ6yreuF7cQUcRethP6MYwQPY,"8. kerület Rökk Szilárd utca,Hungary",47.4917254,19.0700322,1,1085,OK,route
277,ROOFTOP,"Budapest, Adria stny. 8, 1148 Hungary",ChIJE-Ot8ELbQUcR58t56MqDuPQ,"14. kerület Adria sétány 8.,Hungary",47.5187456,19.127164,1,1148,OK,street_address
278,GEOMETRIC_CENTER,"Budapest, Valéria u., 1038 Hungary",ChIJSSwLK8fZQUcRlPMvA-vUHDY,"3. kerület Valéria utca,Hungary",47.5844234,19.0431063,1,1038,OK,route
279,GEOMETRIC_CENTER,"Budapest, Rózsák tere, 1074 Hungary",ChIJyzKnkmPcQUcRPhyUsn2nrGQ,"7. kerület Rózsák tere,Hungary",47.501424,19.0765526,1,1074,OK,route
280,APPROXIMATE,"Fót, 2151 Hungary",ChIJl-xikS3QQUcRs0rCJz8CaaY,"Fót Szent Benedek lakópark,Hungary",47.6172524,19.1891657,1,2151,OK,"locality,political"
281,APPROXIMATE,"Budapest, District III., Hungary",ChIJ8bbHFKbZQUcRYNUeDCnEAAU,"3. kerület MyCity Residence,Hungary",47.5671768,19.0368517,1,,OK,"political,sublocality,sublocality_level_1"
282,GEOMETRIC_CENTER,"Budapest, Irhás árok, Hungary",,"12. kerület Irhás árok,Hungary",47.4812899,18.977995,1,,OK,route
283,GEOMETRIC_CENTER,"Budapest, Bőröndös u., 1048 Hungary",ChIJq5bDfnTaQUcRveN__wxgdV0,"4. kerület Bőröndös utca,Hungary",47.58537159999999,19.1141788,1,1048,OK,route
284,GEOMETRIC_CENTER,"Budapest, Versec sor, 1021 Hungary",ChIJA30DoNbeQUcRXJg9JkskwCo,"2. kerület Versec sor,Hungary",47.5254583,18.9864387,1,1021,OK,route
285,RANGE_INTERPOLATED,"Sopron, Balfi út 153, 9400 Hungary",EilTb3Byb24sIEJhbGZpIMO6dCAxNTMsIDk0MDAgTWFneWFyb3JzesOhZw,"Sopron Balfi út 153.,Hungary",47.68243460000001,16.6118891,1,9400,OK,street_address
286,GEOMETRIC_CENTER,"Budapest, Kiránduló u., 1222 Hungary",ChIJRTH1wW3nQUcRhO8lM5m9e5Y,"22. kerület Kiránduló utca,Hungary",47.4289202,19.015275,1,1222,OK,route
287,ROOFTOP,"Budapest, Székely Bertalan u. 27, 1062 Hungary",ChIJJ4QzNnTcQUcRrOiZ4ALm1ts,"6. kerület Székely Bertalan utca 27.,Hungary",47.5136932,19.0671778,1,1062,OK,street_address
288,APPROXIMATE,"Budapest, District XXII., Hungary",ChIJj3ZJExznQUcRkNYeDCnEAAU,"22. kerület Budafok – Arany János utcai lakótelep,Hungary",47.4105419,19.000056,1,,OK,"political,sublocality,sublocality_level_1"
289,APPROXIMATE,"Budapest, Pestszenterzsébet, Hungary",ChIJHcOrwa_CQUcRcnua6Du_eJk,"20. kerület Erzsébetfalva,Hungary",47.4433711,19.1090853,1,,OK,"neighborhood,political"
290,APPROXIMATE,"Veszprém, Hungary",ChIJkS-MAt2aaUcREBIeDCnEAAQ,"Veszprém Bakony-kert,Hungary",47.1028087,17.9093019,1,,OK,"locality,political"
291,GEOMETRIC_CENTER,"Budapest, Fanyarka utca, 1037 Hungary",ChIJSW7gsFTYQUcRtlT9Pvkpb1U,"3. kerület Fanyarka utca,Hungary",47.5710771,19.0115808,1,1037,OK,route
292,GEOMETRIC_CENTER,"Budapest, Kertváros u., 1028 Hungary",ChIJ3WcIM7rYQUcRsmjSHEzGdak,"2. kerület Kertváros utca,Hungary",47.5479513,18.9579959,1,1028,OK,route
293,ROOFTOP,"Veszprém, Ibolya u. 6, 8200 Hungary",ChIJyyHh7XGaaUcRcfsbVkmtz1g,"Veszprém Ibolya utca 6.,Hungary",47.0874379,17.9154725,1,8200,OK,street_address
294,APPROXIMATE,"Gyömrő, 2230 Hungary",ChIJkV7x3lC-QUcR0CkeDCnEAAQ,"Gyömrő Pest megye,Hungary",47.4245545,19.3976705,1,2230,OK,"locality,political"
295,APPROXIMATE,"Budapest, Kossuthfalva, Hungary",ChIJcwugW7zCQUcRsa091vdHQtU,"20. kerület Kossuthfalva,Hungary",47.439666,19.1231851,1,,OK,"neighborhood,political"
296,GEOMETRIC_CENTER,"Budapest, Markusovszky tér, 1092 Hungary",ChIJKQNzX1fcQUcRbMeZVBnKw8Y,"9. kerület Markusovszky tér,Hungary",47.4863153,19.0661096,1,1092,OK,route
297,GEOMETRIC_CENTER,"Budapest, Sajó u., 1076 Hungary",ChIJJ8eIkIfcQUcRIVMkSyRj7d4,"7. kerület Sajó utca,Hungary",47.5051441,19.0865052,1,1076,OK,route
298,GEOMETRIC_CENTER,"Debrecen, Hollós u., 4032 Hungary",ChIJ2QTHsHISR0cRgxVdW7_fByM,"Debrecen Hollós utca,Hungary",47.5602683,21.6047573,1,4032,OK,route
299,APPROXIMATE,"Budapest, Pesterzsébet, Hungary",ChIJrdTiz6LCQUcRcNYeDCnEAAU,"20. kerület Gubacsi lakótelep,Hungary",47.4332879,19.1193169,1,,OK,"political,sublocality,sublocality_level_1"
300,GEOMETRIC_CENTER,"Budapest, Nádor u., Hungary",ChIJK1axUhTcQUcRKZd_h_8nsSY,"5. kerület Nádor utca,Hungary",47.502012,19.049021,1,,OK,route
301,GEOMETRIC_CENTER,"Budapest, Bástya u., 1056 Hungary",ChIJyRlPzFrcQUcRyuPAD_kMWUk,"5. kerület Bástya utca,Hungary",47.4892147,19.0598521,1,1056,OK,route
302,APPROXIMATE,"Budapest, District X., Hungary",ChIJodvZ6mrDQUcR0NUeDCnEAAU,"10. kerület Kőbánya-Városközpont,Hungary",47.4820909,19.1575028,1,,OK,"political,sublocality,sublocality_level_1"
303,APPROXIMATE,"Budapest, District IX., Hungary",ChIJ0YBfsSPdQUcRwNUeDCnEAAU,"9. kerület Külső-Ferencváros,Hungary",47.46492790000001,19.0916229,1,,OK,"political,sublocality,sublocality_level_1"
304,ROOFTOP,"Budapest, Kanizsai u. 2, 1114 Hungary",ChIJ3SboUrDdQUcRsm3Rxywp-MQ,"11. kerület Kanizsai utca 2-10,Hungary",47.4722963,19.0445154,1,1114,OK,street_address
305,GEOMETRIC_CENTER,"Szeged, Moszkvai krt., Hungary",ChIJz91Nb3eIREcR_otl5FlJQXY,"Szeged Moszkvai körút,Hungary",46.2494457,20.1385512,1,,OK,route
306,GEOMETRIC_CENTER,"Budapest, Aradi u., Hungary",ChIJzS2U9zPaQUcRRjuI7GsCuQo,"4. kerület Aradi utca,Hungary",47.5586908,19.085631,1,,OK,route
307,GEOMETRIC_CENTER,"Budapest, Hun u., Hungary",ChIJm17IwY3bQUcRn7cLrSgFAm4,"13. kerület Hun utca,Hungary",47.5243434,19.0747056,1,,OK,route
308,APPROXIMATE,"Szigetszentmiklós, 2310 Hungary",ChIJxUxBRqvoQUcR4BseDCnEAAQ,"Szigetszentmiklós Városközpont,Hungary",47.3396005,19.0351771,1,2310,OK,"locality,political"
309,ROOFTOP,"Budapest, Budafoki út 41b, 1111 Hungary",ChIJAacHSq3dQUcRJtgn8N1Oi2w,"11. kerület Budafoki út 41/b,Hungary",47.4780916,19.0534859,1,1111,OK,street_address
310,APPROXIMATE,"Győr, Nádorváros, 9023 Hungary",ChIJKa1wD42_a0cRhI95vANLgZQ,"Győr Nádorváros,Hungary",47.6783219,17.647155,1,9023,OK,"political,sublocality,sublocality_level_1"
311,ROOFTOP,"Budapest, Frankel Leó út 21, 1023 Hungary",ChIJkRNsKALcQUcR67LfcUNJFmY,"2. kerület Frankel Leó út 21-23,Hungary",47.51674,19.0368329,1,1023,OK,street_address
312,GEOMETRIC_CENTER,"Gyömrő, 2230 Hungary",ChIJu9cQIBu_QUcR4odxx_NRgw0,"Gyömrő Liget lakópark,Hungary",47.4329827,19.3804675,1,2230,OK,"bus_station,establishment,point_of_interest,transit_station"
313,APPROXIMATE,"Győr, Hungary",ChIJNaB-QIe_a0cR4BEeDCnEAAQ,"Győr Győr-Moson-Sopron megye,Hungary",47.6874569,17.6503974,1,,OK,"locality,political"
314,APPROXIMATE,"Budapest, District IV., Hungary",ChIJEdZO0xbaQUcRcNUeDCnEAAU,"4. kerület Káposztásmegyer – Homoktövis lakópark,Hungary",47.5777559,19.095212,1,,OK,"political,sublocality,sublocality_level_1"
315,GEOMETRIC_CENTER,"Budapest, Thaly Kálmán u., 1096 Hungary",ChIJXXv27vvcQUcRHphfw4CCUy8,"9. kerület Thaly Kálmán utca,Hungary",47.4803729,19.0767351,1,1096,OK,route
316,APPROXIMATE,"Budapest, Ligettelek, Hungary",ChIJ6ZVpZbHcQUcRfI-1lfyTOYY,"10. kerület Ligettelek,Hungary",47.4938931,19.1256953,1,,OK,"neighborhood,political"
317,APPROXIMATE,"Budapest, District XI., Hungary",ChIJC0BjZOzdQUcR4NUeDCnEAAU,"11. kerület Kelenföld – Fehérvári úti lakótelep,Hungary",47.4593099,19.0187389,1,,OK,"political,sublocality,sublocality_level_1"
318,GEOMETRIC_CENTER,"Budapest, Nádastó u., 1154 Hungary",ChIJs7TVXhzbQUcRepVOhTrl25E,"15. kerület Nádastó utca,Hungary",47.5426105,19.1300702,1,1154,OK,route
319,ROOFTOP,"Eger, Régi Cifrakapu u. 32, 3300 Hungary",ChIJ8wlFDZaNQEcRjj1ZFgxERcI,"Eger Régi Cifrakapu utca 32.,Hungary",47.9121686,20.3766611,1,3300,OK,street_address
320,GEOMETRIC_CENTER,"Budapest, Tolnai Lajos u., 1084 Hungary",ChIJTwppuV_cQUcRMe1wD2tSVfc,"8. kerület Tolnai Lajos utca,Hungary",47.4935292,19.0748642,1,1084,OK,route
321,GEOMETRIC_CENTER,"Budapest, Almássy u., 1077 Hungary",ChIJmeuynWbcQUcRYoxDXPgFDKg,"7. kerület Almássy utca,Hungary",47.5005065,19.0721072,1,1077,OK,route
322,GEOMETRIC_CENTER,"Budapest, Csáktornya park, 1142 Hungary",ChIJkyHFX6fbQUcRnkh6S-1_zJs,"14. kerület Csáktornya park,Hungary",47.53653389999999,19.1070224,1,1142,OK,route
323,GEOMETRIC_CENTER,"Eger, Rókus köz 2/B. tet.5., 3300 Hungary",ChIJ60JIZYONQEcRFWxariXiYl0,"Eger Belváros,Hungary",47.9006473,20.3843569,1,3300,OK,"establishment,lodging,point_of_interest"
324,APPROXIMATE,"Érd, Parkváros, 2035 Hungary",ChIJSfnaRZjhQUcRxIRIOl-59PI,"Érd Parkváros,Hungary",47.4039159,18.884571,1,2035,OK,"political,sublocality,sublocality_level_1"
325,GEOMETRIC_CENTER,"Budapest, Tófalva u., 1048 Hungary",ChIJ4xoat6PQQUcRsVziWC8ZeeI,"4. kerület Tófalva utca,Hungary",47.5966986,19.1146959,1,1048,OK,route
326,APPROXIMATE,"Sopron, Hungary",ChIJDRZIUGA7bEcRoBIeDCnEAAQ,"Sopron Egeredidomb,Hungary",47.68166189999999,16.5844795,1,,OK,"locality,political"
327,GEOMETRIC_CENTER,"Budapest, Trencséni u., 1125 Hungary",ChIJcRWa15XeQUcRwQ40YdowvCU,"12. kerület Trencséni utca,Hungary",47.5052488,19.0032972,1,1125,OK,route
328,APPROXIMATE,"Fót, 2151 Hungary",ChIJl-xikS3QQUcRs0rCJz8CaaY,"Fót Pest megye,Hungary",47.6172524,19.1891657,1,2151,OK,"locality,political"
329,APPROXIMATE,"Veszprém, Hungary",ChIJkS-MAt2aaUcREBIeDCnEAAQ,"Veszprém Belváros,Hungary",47.1028087,17.9093019,1,,OK,"locality,political"
330,APPROXIMATE,"Budapest, Kőbánya-Kertváros, Hungary",ChIJrbqdC5vDQUcRhD_IgjXtFJg,"10. kerület Kőbánya-Kertváros,Hungary",47.4812746,19.198595,1,,OK,"neighborhood,political"
331,APPROXIMATE,"Budapest, Pacsirtatelep, Hungary",ChIJm7_YgyHoQUcRfZNIpnN1M6U,"20. kerület Pacsirtatelep,Hungary",47.4226476,19.1187531,1,,OK,"neighborhood,political"
332,APPROXIMATE,"Sopron, Hungary",ChIJDRZIUGA7bEcRoBIeDCnEAAQ,"Sopron Győr-Moson-Sopron megye,Hungary",47.68166189999999,16.5844795,1,,OK,"locality,political"
333,GEOMETRIC_CENTER,"Veszprém, Halle u., 8200 Hungary",ChIJf28srYuaaUcRH1VXhutGqCk,"Veszprém Halle utca,Hungary",47.10456019999999,17.9158953,1,8200,OK,route
334,GEOMETRIC_CENTER,"Budapest, Széll Kálmán tér, Hungary",Ei1CdWRhcGVzdCwgU3rDqWxsIEvDoWxtw6FuIHTDqXIsIE1hZ3lhcm9yc3rDoWc,"2. kerület Széll Kálmán tér,Hungary",47.5074011,19.0225787,1,,OK,route
335,GEOMETRIC_CENTER,"Budapest, Hársfavirág u., 1161 Hungary",ChIJmf1xxjLbQUcRDCc3JBQTq_w,"16. kerület Hársfavirág utca,Hungary",47.52926189999999,19.1609329,1,1161,OK,route
336,APPROXIMATE,"Fót, Fótújfalu, 2151 Hungary",ChIJ_etNu7TRQUcRKc3HgiFP-X0,"Fót Fótújfalu,Hungary",47.6190379,19.187903,1,2151,OK,"political,sublocality,sublocality_level_1"
337,APPROXIMATE,"Budapest, District XXII., Hungary",ChIJj3ZJExznQUcRkNYeDCnEAAU,"22. kerület Budatétény – Rózsakert utcai lakótelep,Hungary",47.4105419,19.000056,1,,OK,"political,sublocality,sublocality_level_1"
338,GEOMETRIC_CENTER,"Veszprém, Sorompó u., 8200 Hungary",ChIJj07gSnKaaUcRuhCA1yWzzns,"Veszprém Sorompó utca,Hungary",47.0851805,17.916404,1,8200,OK,route
339,APPROXIMATE,"Tatabánya, Sárberek, 2800 Hungary",ChIJS33EYu5AakcRWuJwMkVCq3E,"Tatabánya Sárberek,Hungary",47.5733599,18.404766,1,2800,OK,"political,sublocality,sublocality_level_1"
340,GEOMETRIC_CENTER,"Oroszlány, Gönczi Ferenc u., 2840 Hungary",ChIJPUwonak-akcRYxA9H6ijtrk,"Oroszlány Gönczi Ferenc utca,Hungary",47.48363699999999,18.312836,1,2840,OK,route
341,GEOMETRIC_CENTER,"Budapest, Berzeviczy Gergely u., Hungary",ChIJ9xDLTzDaQUcRjKT2zCDPCxs,"4. kerület Berzeviczy Gergely utca,Hungary",47.562858,19.0835964,1,,OK,route
342,GEOMETRIC_CENTER,"Tatabánya, Gál István ltp., 2800 Hungary",ChIJN6nmeWFAakcRET2nd0PT6ek,"Tatabánya Gál István lakótelep,Hungary",47.56069300000001,18.418705,1,2800,OK,route
343,APPROXIMATE,"Pécel, 2119 Hungary",ChIJWRelDpq4QUcRMBweDCnEAAQ,"Pécel Városközpont,Hungary",47.4908971,19.337941,1,2119,OK,"locality,political"
344,APPROXIMATE,"Székesfehérvár, Palotaváros, 8000 Hungary",ChIJydYcQ6n3aUcRaulL0UeW8go,"Székesfehérvár Palotaváros,Hungary",47.1896104,18.4022399,1,8000,OK,"political,sublocality,sublocality_level_1"
345,APPROXIMATE,"Veszprém, Füredidomb, 8200 Hungary",ChIJBV0ypnSaaUcRzJ8UEb4gxFQ,"Veszprém Füredidomb,Hungary",47.0819789,17.917988,1,8200,OK,"political,sublocality,sublocality_level_1"
346,APPROXIMATE,"Debrecen, Epreskert, 4030 Hungary",ChIJtZyK4FoOR0cRAkg8k_tdJZI,"Debrecen Epreskert,Hungary",47.5070709,21.6242899,1,4030,OK,"political,sublocality,sublocality_level_1"
347,GEOMETRIC_CENTER,"Pécs, Regina u., 7632 Hungary",ChIJoRMRvtGzQkcRP_j6j7Vw8GU,"Pécs Regina utca,Hungary",46.0480106,18.2241889,1,7632,OK,route
348,GEOMETRIC_CENTER,"Sárkeresztes, Szedreskert, 8051 Hungary",ChIJI8tMlkEeakcRmJSE4bU1ANw,"Székesfehérvár Szedreskert,Hungary",47.255717,18.35504,1,8051,OK,route
349,APPROXIMATE,"Győr, Bácsa, 9030 Hungary",ChIJrXe3eD2-a0cR4u6YPz5HHr8,"Győr Bácsa,Hungary",47.7278329,17.664826,1,9030,OK,"political,sublocality,sublocality_level_1"
350,ROOFTOP,"Budapest, Marek József u. 14, 1078 Hungary",ChIJk3U_wnzcQUcRUYp435GyLSo,"7. kerület Marek József utca 14.,Hungary",47.5054743,19.080582,1,1078,OK,street_address
351,GEOMETRIC_CENTER,"Budapest, Kapucinus u., 1011 Hungary",ChIJMSL8Wj3cQUcReXca7EIziKU,"1. kerület Kapucinus utca,Hungary",47.5007293,19.0387492,1,1011,OK,route
352,ROOFTOP,"Budapest, Völgy u. 10, 1021 Hungary",ChIJz01NcdPYQUcRDR8v8XB4GIk,"Üröm Völgyliget lakópark,Hungary",47.5342795,18.9780998,1,1021,OK,"establishment,point_of_interest,real_estate_agency"
353,APPROXIMATE,"Pomáz, 2013 Hungary",ChIJHajd7iPWQUcRIB7Lsty8DHM,"Pomáz Pest megye,Hungary",47.6456397,19.0218001,1,2013,OK,"locality,political"
354,APPROXIMATE,"Budapest, Remetehegy, Hungary",ChIJAS5TWD_ZQUcRLhow6y09byo,"3. kerület Remetehegy,Hungary",47.5414333,19.0195424,1,,OK,"neighborhood,political"
355,ROOFTOP,"Balatonalmádi, Baross Gábor út 2, 8220 Hungary",ChIJ6fQMFxmUaUcRV2GhDEaNqaI,"Balatonalmádi Baross Gábor út 2.,Hungary",47.0287735,18.0145336,1,8220,OK,street_address
356,APPROXIMATE,"Debrecen, Hungary",ChIJgyte_ioMR0cRcBEeDCnEAAQ,"Debrecen Fészek lakópark,Hungary",47.5316049,21.6273124,1,,OK,"locality,political"
357,APPROXIMATE,"Budapest, Inner City, Hungary",ChIJX4HhJUTcQUcR8KJmk5S1hSI,"Fót Belváros,Hungary",47.4919665,19.0557304,1,,OK,"neighborhood,political"
358,GEOMETRIC_CENTER,"Budapest, Bezsilla Nándor u., 1158 Hungary",ChIJJxGtsBHbQUcRGSn-hWMuno4,"15. kerület Bezsilla Nándor utca,Hungary",47.5344339,19.1233889,1,1158,OK,route
359,APPROXIMATE,"Veszprém, Hungary",ChIJkS-MAt2aaUcREBIeDCnEAAQ,"Veszprém Jutasi úti lakótelep,Hungary",47.1028087,17.9093019,1,,OK,"locality,political"
360,APPROXIMATE,"Veszprém, Bakonyalja, 8200 Hungary",ChIJ0bBcTeuaaUcRRkjU7GDtA6g,"Veszprém Bakonyalja,Hungary",47.1170179,17.918815,1,8200,OK,"political,sublocality,sublocality_level_1"
361,APPROXIMATE,"Budapest, District XVIII., Hungary",ChIJSVZGj_bBQUcRUNYeDCnEAAU,"18. kerület Gloriett lakótelep,Hungary",47.4281229,19.2098429,1,,OK,"political,sublocality,sublocality_level_1"
362,GEOMETRIC_CENTER,"Budapest, Aulich u., 1054 Hungary",ChIJjfyyoxPcQUcR7UWbA-9v4L4,"5. kerület Aulich utca,Hungary",47.5054393,19.0513622,1,1054,OK,route
363,GEOMETRIC_CENTER,"Budapest, Vaskapu u., Hungary",ChIJkQYd5P3cQUcRPs_7d5G1E4Y,"9. kerület Vaskapu utca,Hungary",47.4759809,19.0729911,1,,OK,route
364,GEOMETRIC_CENTER,"Debrecen, Egyetem sgrt., Hungary",ChIJL0jNNuUNR0cRl5s2dKeoXAE,"Debrecen Egyetem sugárút,Hungary",47.5450191,21.6217375,1,,OK,route
365,ROOFTOP,"Paks, Kodály Zoltán u. 6, 7030 Hungary",ChIJv5rSRkNcQkcR_BUdZbeOCoo,"Paks Kodály Zoltán utca 6.,Hungary",46.6157618,18.8470903,1,7030,OK,street_address
366,GEOMETRIC_CENTER,"Veszprém, Vécsey Károly u., 8200 Hungary",ChIJE5Llw-yaaUcROztj90osY94,"Veszprém Vécsey Károly utca,Hungary",47.115526,17.9160541,1,8200,OK,route
367,APPROXIMATE,"Üröm, 2096 Hungary",ChIJg5bXACXYQUcR8MMeDCnEAAQ,"Üröm Pest megye,Hungary",47.59821300000001,19.013075,1,2096,OK,"locality,political"
368,GEOMETRIC_CENTER,"Budapest, Dalszínház u., 1061 Hungary",ChIJrYkakGvcQUcRIpEcepO9Gz0,"6. kerület Dalszínház utca,Hungary",47.5022369,19.0584874,1,1061,OK,route
369,GEOMETRIC_CENTER,"Veszprém, Klapka György u., 8200 Hungary",ChIJ_QZgGo-aaUcRYmoI4pxZ4LI,"Veszprém Klapka György utca,Hungary",47.10717349999999,17.9240925,1,8200,OK,route
370,GEOMETRIC_CENTER,"Paks, Árnyas u., 7030 Hungary",ChIJYZyWqFpcQkcRwX5BF20AenA,"Paks Árnyas utca,Hungary",46.6184598,18.8403083,1,7030,OK,route
371,ROOFTOP,"Tordas, Szabadság út 1, 2463 Hungary",ChIJf5lko2kIakcReXO1SIN0ayM,"Tordas Szabadság út 1/G.,Hungary",47.3438203,18.7583458,1,2463,OK,street_address
372,GEOMETRIC_CENTER,"Budapest, Állomás u., 1102 Hungary",ChIJo2ZrosrcQUcReIcW3adpSeM,"10. kerület Állomás utca,Hungary",47.4851743,19.1286542,1,1102,OK,route
373,APPROXIMATE,"Érd, Érdliget, 2036 Hungary",ChIJKVd3LFDhQUcRgHz8ejtu3FE,"Érd Érdliget,Hungary",47.3884329,18.935069,1,2036,OK,"political,sublocality,sublocality_level_1"
374,GEOMETRIC_CENTER,"Debrecen, Derék u., 4031 Hungary",ChIJcxfIdxgOR0cRJ0QBbyGDqSM,"Debrecen Derék utca,Hungary",47.5201486,21.598872,1,4031,OK,route
375,GEOMETRIC_CENTER,"Veszprém, Stromfeld Aurél u., 8200 Hungary",ChIJZRUFiYyaaUcR9Ib8M7qPEIw,"Veszprém Stromfeld Aurél utca,Hungary",47.1074487,17.9159394,1,8200,OK,route
376,GEOMETRIC_CENTER,"Veszprém, Haszkovó u., 8200 Hungary",ChIJvfzEUomaaUcRPQBUGimr3OM,"Veszprém Haszkovó utca,Hungary",47.1061014,17.9192291,1,8200,OK,route
377,GEOMETRIC_CENTER,"Veszprém, Cserhát u., 8200 Hungary",ChIJ2RRghGaaaUcRKK9kL2g4xI0,"Veszprém Cserhát utca,Hungary",47.0953777,17.911535,1,8200,OK,route
378,ROOFTOP,"Budapest, Lázár u. 18, 1065 Hungary",ChIJoZsDgmzcQUcRBB4HSSDZMqU,"6. kerület Lázár utca 18.,Hungary",47.5031995,19.0575175,1,1065,OK,street_address
379,APPROXIMATE,"Budapest, District X., Hungary",ChIJodvZ6mrDQUcR0NUeDCnEAAU,"10. kerület Mélytó Lakópark,Hungary",47.4820909,19.1575028,1,,OK,"political,sublocality,sublocality_level_1"
380,ROOFTOP,"Debrecen, Vörösmarty utca 2, 4025 Hungary",ChIJGycgdG0OR0cRIXHRc7aYCgE,"Debrecen Vörösmarty utca 2.,Hungary",47.5243274,21.6239477,1,4025,OK,street_address
381,GEOMETRIC_CENTER,"Veszprém, Csererdő ltp., 8200 Hungary",ChIJJ0kMEg-baUcR9Hem9UWVAmw,"Veszprém Csererdő,Hungary",47.1162723,17.874587,1,8200,OK,route
382,GEOMETRIC_CENTER,"Veszprém, Stadion u., 8200 Hungary",ChIJMVAMKW2aaUcROw7MSgafMx4,"Veszprém Stadion utca,Hungary",47.0823511,17.9080337,1,8200,OK,route
383,GEOMETRIC_CENTER,"Balatonfüred, Széchenyi István u., 8230 Hungary",ChIJNxZfWBu9aUcRHaANYWuAnHA,"Balatonfüred Széchenyi utca,Hungary",46.9498537,17.883744,1,8230,OK,route
384,GEOMETRIC_CENTER,"Veszprém, Kádártai út, 8200 Hungary",ChIJu-RVgIeaaUcRb_l46snMMQI,"Veszprém Kádártai út,Hungary",47.1002853,17.9258321,1,8200,OK,route
385,GEOMETRIC_CENTER,"Veszprém, Jutasi út, 8200 Hungary",ChIJ6Z8U0vSaaUcREeO6NXmt10s,"Veszprém Jutasi út,Hungary",47.105891,17.9116596,1,8200,OK,route
386,GEOMETRIC_CENTER,"Veszprém, Csermák Antal u., 8200 Hungary",ChIJS4QJ6GyaaUcRcwy51I_PrD4,"Veszprém Csermák Antal utca,Hungary",47.083338,17.9077005,1,8200,OK,route
387,APPROXIMATE,"Balatonfüred, Hungary",ChIJ_-rTPhK9aUcRoBseDCnEAAQ,"Balatonfüred Fürdőtelep,Hungary",46.9599039,17.8851202,1,,OK,"locality,political"
388,GEOMETRIC_CENTER,"Budapest, Puskin u., 1088 Hungary",EidCdWRhcGVzdCwgUHVza2luIHUuLCAxMDg4IE1hZ3lhcm9yc3rDoWc,"8. kerület Puskin utca,Hungary",47.4935724,19.063162,1,1088,OK,route
389,GEOMETRIC_CENTER,"Budapest, Kerepesi út, Hungary",EiVCdWRhcGVzdCwgS2VyZXBlc2kgw7p0LCBNYWd5YXJvcnN6w6Fn,"16. kerület Kerepesi út,Hungary",47.5053991,19.1555509,1,,OK,route
390,ROOFTOP,"Debrecen, István út 29, 4031 Hungary",ChIJy4PecRoOR0cRaRur5Y_zTyA,"Debrecen István út 29.,Hungary",47.5256061,21.6049199,1,4031,OK,street_address
391,APPROXIMATE,"Veszprém, Újtelep, 8200 Hungary",ChIJCzCLYmKaaUcRneducduGnow,"Veszprém Újtelep,Hungary",47.10049189999999,17.918863,1,8200,OK,"political,sublocality,sublocality_level_1"
392,RANGE_INTERPOLATED,"Biatorbágy, Ohmüllner Márton stny. 45, 2051 Hungary",EjxCaWF0b3Jiw6FneSwgT2htw7xsbG5lciBNw6FydG9uIHN0bnkuIDQ1LCAyMDUxIE1hZ3lhcm9yc3rDoWc,"Biatorbágy Ohmüllner Márton sétány 45.,Hungary",47.4775444,18.80594,1,2051,OK,street_address
393,GEOMETRIC_CENTER,"Budapest, Máriaremetei út, Hungary",ChIJ7zRCdZjYQUcRN5PyAmZWVKg,"2. kerület Máriaremetei út,Hungary",47.556284,18.948746,1,,OK,route
394,GEOMETRIC_CENTER,"Veszprém, Aulich Lajos u., 8200 Hungary",ChIJdRLONpOaaUcRaOJ-Dwj2lzI,"Veszprém Aulich Lajos utca,Hungary",47.1164612,17.9176998,1,8200,OK,route
395,APPROXIMATE,"Debrecen, Széchenyikert, 4031 Hungary",ChIJ4SAVtxEOR0cRR9Io_j83xPw,"Debrecen Széchenyikert,Hungary",47.5262999,21.6111899,1,4031,OK,"political,sublocality,sublocality_level_1"
396,GEOMETRIC_CENTER,"Budapest, Kígyó u., Hungary",ChIJuadXpUbcQUcRJkOoQ_29Vxw,"5. kerület Kígyó utca,Hungary",47.4930055,19.0541543,1,,OK,route
397,GEOMETRIC_CENTER,"Debrecen, Poroszlay út, 4032 Hungary",ChIJN0z34_ANR0cRhULE9sYrVWk,"Debrecen Poroszlay út,Hungary",47.5490333,21.6191036,1,4032,OK,route
398,APPROXIMATE,"Debrecen, Újkert, 4032 Hungary",ChIJw5mFhPkNR0cRT1Pu3T5_uzc,"Debrecen Újkert,Hungary",47.5457469,21.613387,1,4032,OK,"political,sublocality,sublocality_level_1"
399,ROOFTOP,"Hévíz, Széchenyi u. 1, 8380 Hungary",ChIJCUsMsu4daUcRxDQNiJyPBg8,"Hévíz Széchenyi utca 1.,Hungary",46.7904411,17.191683,1,8380,OK,street_address
400,GEOMETRIC_CENTER,"Szeged, Veres Ács u., 6725 Hungary",ChIJl6vgBtiHREcR2U-AmDYEKXQ,"Szeged Veres ács utca,Hungary",46.250332,20.133698,1,6725,OK,route
401,GEOMETRIC_CENTER,"Budapest, Mimóza u., 1146 Hungary",ChIJldtugn_bQUcR7CSU5DgNCeI,"14. kerület Mimóza utca,Hungary",47.5148464,19.0926808,1,1146,OK,route
402,GEOMETRIC_CENTER,"Szolnok, Mátyás király út, 5000 Hungary",ChIJZUqfiw1BQUcRxLqTlR1rY0g,"Szolnok Mátyás király út,Hungary",47.1800006,20.1801999,1,5000,OK,route
