,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
523,GEOMETRIC_CENTER,"Pilisvörösvár, Arany János u., 2085 Hungary",ChIJp59DmXh3akcRx-MIn_f86x8,"Pilisvörösvár Arany János utca,Hungary",47.61586630000001,18.9238075,1,2085,OK,route
524,ROOFTOP,"Szolnok, Tompa Mihály u. 9, 5000 Hungary",ChIJxUpkH29BQUcRfa6gSYhCta4,"Szolnok Tompa Mihály utca 9.,Hungary",47.169137,20.178301,1,5000,OK,street_address
525,GEOMETRIC_CENTER,"Szeged, Dózsa u., 6720 Hungary",ChIJM9eARW2IREcRAv_TBrvtYPc,"Szeged Dózsa utca,Hungary",46.2554144,20.1535962,1,6720,OK,route
526,GEOMETRIC_CENTER,"Gyöngyös, Aranysas u., 3200 Hungary",ChIJpZ3vxwxaQEcRmtwa0TDgQEc,"Gyöngyös Aranysas utca,Hungary",47.7822869,19.913492,1,3200,OK,route
527,ROOFTOP,"Veszprém, Takácskert u. 3, 8200 Hungary",ChIJQU3_3D-aaUcRLzuUrGurzps,"Veszprém Takácskert utca 3.,Hungary",47.0833528,17.8964091,1,8200,OK,street_address
528,GEOMETRIC_CENTER,"Budapest, Kis Diófa u., 1077 Hungary",ChIJrdDoEWncQUcRUCxryrZYajA,"7. kerület Kis Diófa utca,Hungary",47.50034340000001,19.0622982,1,1077,OK,route
529,GEOMETRIC_CENTER,"Nyíregyháza, Északi krt., 4400 Hungary",ChIJgV1XmpqfOEcRmMMOFNFiJwI,"Nyíregyháza Északi körút,Hungary",47.9644924,21.7065921,1,4400,OK,route
530,ROOFTOP,"Budapest, Tóth Kálmán u. 33, 1097 Hungary",ChIJsYZjWP3cQUcROMPi-u03kQA,"9. kerület Tóth Kálmán utca 33.,Hungary",47.4742934,19.0775796,1,1097,OK,street_address
531,APPROXIMATE,"Fót, 2151 Hungary",ChIJl-xikS3QQUcRs0rCJz8CaaY,"Fót Kisalag,Hungary",47.6172524,19.1891657,1,2151,OK,"locality,political"
532,GEOMETRIC_CENTER,"Budapest, Vazul u., 1161 Hungary",EiZCdWRhcGVzdCwgVmF6dWwgdS4sIDExNjEgTWFneWFyb3JzesOhZw,"14. kerület Vazul utca,Hungary",47.5243802,19.1451359,1,1161,OK,route
533,GEOMETRIC_CENTER,"Szeged, Szabadság tér, 6725 Hungary",ChIJJQ6eKISIREcRId6X_quO8CU,"Szeged Szabadság tér,Hungary",46.234752,20.131891,1,6725,OK,route
534,APPROXIMATE,"Szeged, Hungary",ChIJS-XMK-KHREcRkBEeDCnEAAQ,"Szeged Tarján,Hungary",46.2530102,20.1414253,1,,OK,"locality,political"
535,GEOMETRIC_CENTER,"Szeged, Hunyadi tér, 6724 Hungary",ChIJSVcKLOKHREcRmqyE-153x5w,"Szeged Hunyadi tér,Hungary",46.2640877,20.1410538,1,6724,OK,route
536,APPROXIMATE,"Újszentiván, 6754 Hungary",ChIJfbcEWFKJREcRyApr5I_hsIE,"Újszentiván Csongrád megye,Hungary",46.1859286,20.1835123,1,6754,OK,"locality,political"
537,ROOFTOP,"Budapest, Zsinór u. 33, 1135 Hungary",ChIJx17YBL3bQUcRlwET0jG-Ty0,"13. kerület Zsinór utca 33.,Hungary",47.5354677,19.0886991,1,1135,OK,street_address
538,GEOMETRIC_CENTER,"Debrecen, Benedek Elek tér, 4029 Hungary",ChIJSX1x3XcOR0cRM_M5Qs1MOxI,"Debrecen Benedek Elek tér,Hungary",47.5319969,21.6398539,1,4029,OK,route
539,GEOMETRIC_CENTER,"Budapest, Vasvirág sor, 1116 Hungary",ChIJy28maobdQUcR3vrwEOJ8uC4,"11. kerület Vasvirág sor,Hungary",47.4452452,19.0314793,1,1116,OK,route
540,GEOMETRIC_CENTER,"Pécs, Felsővámház u., 7626 Hungary",ChIJn4GmYQ6xQkcRFLVjy_6DAUA,"Pécs Felsővámház utca,Hungary",46.078371,18.24421,1,7626,OK,route
541,GEOMETRIC_CENTER,"Salgótarján, Acélgyári út, 3100 Hungary",ChIJyfOGLk1tQEcRCbBwe5tv5xE,"Salgótarján Acélgyári út,Hungary",48.110841,19.8169021,1,3100,OK,route
542,APPROXIMATE,"Tata, Tóváros, 2890 Hungary",ChIJhWcsTvJFakcRU4oPa-SlJhQ,"Bicske Tóváros,Hungary",47.6603499,18.31633,1,2890,OK,"political,sublocality,sublocality_level_1"
543,ROOFTOP,"Budapest, Ferenc krt. 16, 1092 Hungary",ChIJF2KbO1bcQUcRD5mLQbTl884,"9. kerület Ferenc körút 16.,Hungary",47.4825476,19.0683922,1,1092,OK,street_address
544,GEOMETRIC_CENTER,"Budapest, Földváry u., 1097 Hungary",ChIJz61u1xndQUcRb0ZMydm0i7E,"9. kerület Földváry utca,Hungary",47.4636078,19.0815319,1,1097,OK,route
545,ROOFTOP,"Debrecen, Szoboszlói út 3, 4031 Hungary",ChIJm2KZvxQOR0cRx2o17OGX29M,"Debrecen Szoboszlói út 3.,Hungary",47.520581,21.6156504,1,4031,OK,street_address
546,GEOMETRIC_CENTER,"Budapest, Frangepán köz, 1135 Hungary",ChIJk4HqlJfbQUcRBtaK01La-d4,"13. kerület Frangepán köz,Hungary",47.5328459,19.0881423,1,1135,OK,route
547,GEOMETRIC_CENTER,"Nyíregyháza, Ószőlő u., Hungary",ChIJ7Zkua56fOEcRRhmyB9EBimk,"Nyíregyháza Ószőlő utca,Hungary",47.97008810000001,21.7189724,1,,OK,route
548,GEOMETRIC_CENTER,"Budapest, Szikla u., 1025 Hungary",ChIJG_Q3DDbZQUcRXMe7-dd1bdU,"2. kerület Szikla utca,Hungary",47.5315301,19.0130528,1,1025,OK,route
549,GEOMETRIC_CENTER,"Budapest, Hitel Márton u., 1205 Hungary",ChIJa8fiI8rCQUcRxcndufR2N4g,"20. kerület Hitel Márton utca,Hungary",47.4494117,19.1128296,1,1205,OK,route
550,GEOMETRIC_CENTER,"Pécs, Vargha Damján u., 7622 Hungary",ChIJm90ETnOxQkcRvG0GmPWscLY,"Pécs Vargha Damján utca,Hungary",46.0730109,18.2398387,1,7622,OK,route
551,GEOMETRIC_CENTER,"Debrecen, Tócóskert tér, 4031 Hungary",ChIJe4vt_zwOR0cRdbGg1RTKZ-0,"Debrecen Tócóskert tér,Hungary",47.5165136,21.602742,1,4031,OK,route
552,GEOMETRIC_CENTER,"Nyíregyháza, Bocskai u., 4400 Hungary",ChIJ8Q61lLmfOEcRlthAL9MLclU,"Nyíregyháza Bocskai utca,Hungary",47.9532795,21.7262402,1,4400,OK,route
553,APPROXIMATE,"Nagytarcsa, 2142 Hungary",ChIJu_D9fXrGQUcR-EFUbu9XV1E,"Nagytarcsa Öreghegy,Hungary",47.527618,19.2851917,1,2142,OK,"locality,political"
554,APPROXIMATE,"Sopron, Tómalom, Hungary",ChIJocwAs2U8bEcRcvcMCCrEACY,"Sopron Tómalom,Hungary",47.7136679,16.620293,1,,OK,"political,sublocality,sublocality_level_1"
555,GEOMETRIC_CENTER,"Budapest, Alíz utca, 1117 Hungary",ChIJtbOF2KHdQUcRcQFmCu66FMQ,"11. kerület Alíz utca,Hungary",47.459458,19.0485042,1,1117,OK,route
556,ROOFTOP,"Kecskemét, Árpád krt. 11, 6000 Hungary",ChIJt5ILvGzaQ0cR4wQu4KcD6vY,"Kecskemét Árpád körút 11.,Hungary",46.9008133,19.6861632,1,6000,OK,street_address
557,GEOMETRIC_CENTER,"Tata, Fényes Fasor, 2890 Hungary",ChIJmc91UItFakcRqJusLPyDdAg,"Tata Fényes fasor,Hungary",47.6649397,18.31384,1,2890,OK,route
558,GEOMETRIC_CENTER,"Kaposvár, Ady Endre u., 7400 Hungary",ChIJL6a-4voVaEcRwJFDj6BcEsM,"Kaposvár Ady Endre utca,Hungary",46.35636239999999,17.7871217,1,7400,OK,route
559,GEOMETRIC_CENTER,"Debrecen, Weszprémi u., 4028 Hungary",ChIJhyoy_uUNR0cR-FVbnEslIgA,"Debrecen Weszprémi utca,Hungary",47.5448998,21.6290772,1,4028,OK,route
560,ROOFTOP,"Budapest, Királyok útja 243, 1039 Hungary",ChIJ2_ARcuTZQUcRzUcx1EcBHCo,"3. kerület Királyok útja 243-245,Hungary",47.59261859999999,19.0666118,1,1039,OK,street_address
561,GEOMETRIC_CENTER,"Budapest, Nevegy u., 1112 Hungary",ChIJ2826OeDdQUcRBDXGjFvN8pA,"11. kerület Nevegy utca,Hungary",47.4657382,19.0008038,1,1112,OK,route
562,GEOMETRIC_CENTER,"Budapest, Juharos sor, 1188 Hungary",ChIJlRJbrf_BQUcRBBwSaxw_eAA,"18. kerület Juharos sor,Hungary",47.4137463,19.2031223,1,1188,OK,route
563,GEOMETRIC_CENTER,"Pécs, Fischer Béla u., 7626 Hungary",ChIJD_Tsyg6xQkcRZ3EWNHtFzoY,"Pécs Fischer Béla utca,Hungary",46.0791249,18.2429338,1,7626,OK,route
564,ROOFTOP,"Budapest, Pázmány Péter u. 98, 1153 Hungary",ChIJSx7NulPaQUcRONeNOQ0HZFE,"15. kerület Pázmány Péter utca 98.,Hungary",47.5534433,19.1087933,1,1153,OK,street_address
565,GEOMETRIC_CENTER,"Budapest, Március 15. tér, Hungary",ChIJEX1x7UbcQUcRNX5dy4kYKZQ,"5. kerület Március 15. tér,Hungary",47.4924264,19.0520693,1,,OK,route
566,GEOMETRIC_CENTER,"Budapest, Szigetvár u., 1203 Hungary",,"20. kerület Szigetvár utca,Hungary",47.4469561,19.1042865,1,1203,OK,route
567,GEOMETRIC_CENTER,"Szombathely, Középhegyi út, 9700 Hungary",,"Szombathely Középhegy,Hungary",47.2256195,16.6016355,1,9700,OK,route
568,GEOMETRIC_CENTER,"Budapest, Szőlővész u., 1037 Hungary",ChIJEeuoWk3YQUcRTXkoslcyrPY,"3. kerület Szőlővész utca,Hungary",47.5771041,19.0154395,1,1037,OK,route
569,GEOMETRIC_CENTER,"Budapest, Szilas park, 1152 Hungary",ChIJv31Oz-baQUcRKeD77DTEtqk,"15. kerület Szilas park 1152,Hungary",47.5505073,19.1424024,1,1152,OK,route
570,APPROXIMATE,"Pécs, Ledina, 7630 Hungary",ChIJgdMYoRqxQkcRMF2BrtK5rg4,"Pécs Ledina,Hungary",46.0813389,18.2528629,1,7630,OK,"political,sublocality,sublocality_level_1"
571,APPROXIMATE,"Balatonfüred, Hungary",ChIJ_-rTPhK9aUcRoBseDCnEAAQ,"Balatonfüred Ófalu,Hungary",46.9599039,17.8851202,1,,OK,"locality,political"
572,RANGE_INTERPOLATED,"Budapest, Nádasdy u. 13, 1097 Hungary",EixCdWRhcGVzdCwgTsOhZGFzZHkgdS4gMTMsIDEwOTcgTWFneWFyb3JzesOhZw,"9. kerület Nádasdy utca 13-15,Hungary",47.4725286,19.0782183,1,1097,OK,street_address
573,ROOFTOP,"Budapest, Gém u. 2-4, 1107 Hungary",ChIJ0a2GsSzDQUcR92FLNxtQHVg,"10. kerület Gém utca 2.,Hungary",47.47236,19.122328,1,1107,OK,street_address
574,ROOFTOP,"Budapest, Nádasdy u. 2-4, 1097 Hungary",ChIJpVZjev3cQUcRVwalFx0NS7o,"9. kerület Nádasdy utca 4.,Hungary",47.4750621,19.0761873,1,1097,OK,street_address
575,ROOFTOP,"Budapest, Gém u. 2-4, 1107 Hungary",ChIJ0a2GsSzDQUcR92FLNxtQHVg,"10. kerület Gém utca 2-8,Hungary",47.47236,19.122328,1,1107,OK,street_address
576,GEOMETRIC_CENTER,"Nagykanizsa, Mészáros Lázár u., 8800 Hungary",ChIJcbg9-xSTaEcRcyxMbZWmp3k,"Nagykanizsa Mészáros Lázár utca,Hungary",46.46423009999999,17.0017479,1,8800,OK,route
577,ROOFTOP,"Budapest, Rátz László u. 86, 1116 Hungary",ChIJl7LnvZrdQUcRcsk7RADWhV8,"11. kerület Rátz László utca 86.,Hungary",47.4523163,19.0349602,1,1116,OK,street_address
578,GEOMETRIC_CENTER,"Pécs, Csillag u., 7626 Hungary",ChIJK4niDA-xQkcRQxBQgd4Qaf8,"Pécs Csillag utca,Hungary",46.08069800000001,18.2470395,1,7626,OK,route
579,GEOMETRIC_CENTER,"Budapest, Korponai u., 1101 Hungary",ChIJU0CNbcrcQUcRe0IrifPejQA,"10. kerület Korponai utca,Hungary",47.4854503,19.1259571,1,1101,OK,route
580,GEOMETRIC_CENTER,"Budapest, Nagyszombat u., Hungary",ChIJ0c1R4FnZQUcRBP6x5QUWNgQ,"3. kerület Nagyszombat utca,Hungary",47.53210199999999,19.0386978,1,,OK,route
581,APPROXIMATE,"Szolnok, Hungary",ChIJxb42OxJBQUcR0BEeDCnEAAQ,"Szolnok Széchenyi-lakótelep,Hungary",47.16213550000001,20.1824712,1,,OK,"locality,political"
582,GEOMETRIC_CENTER,"Pécs, Szendrey Júlia u., 7623 Hungary",ChIJsZ17kZmxQkcRJdg2s7uPU0E,"Pécs Szendrey Júlia utca,Hungary",46.0726612,18.2196834,1,7623,OK,route
583,GEOMETRIC_CENTER,"Pécs, Szilágyi Dezső u., 7623 Hungary",ChIJs2JUw5qxQkcRs-L8k8ikBxc,"Pécs Szilágyi Dezső utca,Hungary",46.0682508,18.2172881,1,7623,OK,route
584,GEOMETRIC_CENTER,"Tata, Május 1. út, 2890 Hungary",ChIJaXPM6ONFakcRokHTptT9t0Y,"Tata Május 1. út,Hungary",47.6487031,18.313923,1,2890,OK,route
585,APPROXIMATE,"Szeged, Újrókus, 6724 Hungary",ChIJF9s8hPCHREcRX9aizMVu2ns,"Szeged Újrókus,Hungary",46.2721519,20.134878,1,6724,OK,"political,sublocality,sublocality_level_1"
586,GEOMETRIC_CENTER,"Sopron, Határőr u., 9400 Hungary",ChIJ53ghhmg7bEcRnLYZHMeyzlI,"Sopron Határőr utca,Hungary",47.69536950000001,16.5743433,1,9400,OK,route
587,ROOFTOP,"Debrecen, Erzsébet u. 26, 4025 Hungary",ChIJfw7RZ2wOR0cRGVr8on-jPyY,"Debrecen Erzsébet utca 26.,Hungary",47.521496,21.622993,1,4025,OK,street_address
588,ROOFTOP,"Nyíregyháza, Rákóczi u. 29, 4400 Hungary",ChIJtRAdDpGfOEcRQRikjAfj3Kw,"Nyíregyháza Rákóczi utca 29.,Hungary",47.9599936,21.7070466,1,4400,OK,street_address
589,ROOFTOP,"Nyíregyháza, Rákóczi u. 23, 4400 Hungary",ChIJAfoyMZGfOEcR6Pct4fi0v2g,"Nyíregyháza Rákóczi utca 23.,Hungary",47.9598021,21.7080941,1,4400,OK,street_address
590,ROOFTOP,"Budapest, Üllői út 30, 1085 Hungary",ChIJnUKOzVncQUcRmgikaqh9bHs,"8. kerület Üllői út 30.,Hungary",47.4866567,19.0685285,1,1085,OK,street_address
591,GEOMETRIC_CENTER,"Budapest, Fejér Lipót u., Hungary",EilCdWRhcGVzdCwgRmVqw6lyIExpcMOzdCB1LiwgTWFneWFyb3JzesOhZw,"11. kerület Fejér Lipót köz,Hungary",47.4682199,19.0371254,1,,OK,route
592,APPROXIMATE,"Pécs, Rácváros, 7634 Hungary",ChIJcWBFPvmxQkcR2e0eCL984p0,"Pécs Rácváros,Hungary",46.0670309,18.1803199,1,7634,OK,"political,sublocality,sublocality_level_1"
593,ROOFTOP,"Bélapátfalva, József Attila u. 8, 3346 Hungary",ChIJmW0ElkSGQEcR74UbxnaQKk0,"Bélapátfalva József Attila utca 8.,Hungary",48.055912,20.3499279,1,3346,OK,street_address
594,ROOFTOP,"Budapest, Wesselényi u. 58, 1077 Hungary",ChIJc8f-rGXcQUcRafOZA1xs0ho,"7. kerület Wesselényi utca 58.,Hungary",47.5026774,19.0722986,1,1077,OK,street_address
595,APPROXIMATE,"Budaörs, Budaörsi Kamaraerdő, Hungary",ChIJQRz1wLrgQUcRgsEq3Lz2NnM,"Budaörs Budaörsi Kamaraerdő,Hungary",47.44398109999999,18.9725592,1,,OK,"political,sublocality,sublocality_level_1"
596,GEOMETRIC_CENTER,"Budapest, Tamara u., 1029 Hungary",ChIJT_828abYQUcRynqRV9ZBeT4,"2. kerület Tamara utca,Hungary",47.5509236,18.9438774,1,1029,OK,route
597,GEOMETRIC_CENTER,"Sopron, Gyóni Géza u., 9400 Hungary",ChIJhWOBd6U8bEcR7W6mGxJgic8,"Sopron Gyóni Géza utca,Hungary",47.6807582,16.5916281,1,9400,OK,route
598,GEOMETRIC_CENTER,"Debrecen, Krónikás u., 4031 Hungary",ChIJY7RwPRUOR0cRFFPnEdIbxXY,"Debrecen Krónikás utca,Hungary",47.5188046,21.6140516,1,4031,OK,route
599,GEOMETRIC_CENTER,"Pécs, Jászai Mari u., 7623 Hungary",ChIJEYzmWJexQkcRDOokkDFzM6k,"Pécs Jászai Mari utca,Hungary",46.0730442,18.2177124,1,7623,OK,route
600,ROOFTOP,"Tamási, Rákóczi Ferenc út 1., 7090 Hungary",ChIJt2akkhLVaUcRzjJfnvR_cc0,"Tamási Központ,Hungary",46.6290485,18.2856102,1,7090,OK,"establishment,point_of_interest"
601,APPROXIMATE,"Kőszeg, 9730 Hungary",ChIJ3X-R_l-ibkcRTTzVTfQzGSU,"Kőszeg Belváros,Hungary",47.3859176,16.5397128,1,9730,OK,"locality,political"
602,APPROXIMATE,"Gödöllő, Blaha, 2100 Hungary",ChIJ1aGDsE3JQUcRMjWEYMGyee8,"Gödöllő Blaha,Hungary",47.6188449,19.348579,1,2100,OK,"political,sublocality,sublocality_level_1"
603,GEOMETRIC_CENTER,"Debrecen, Dobozi u., 4029 Hungary",ChIJG-vgWdgNR0cRFdmJ_aLb6qk,"Debrecen Dobozi utca,Hungary",47.5342523,21.6406027,1,4029,OK,route
604,APPROXIMATE,"Nyíregyháza, Bujtos, 4400 Hungary",ChIJn0PoubyfOEcRx7jJGAvRSa8,"Nyíregyháza Bujtos,Hungary",47.9594799,21.7237969,1,4400,OK,"political,sublocality,sublocality_level_1"
605,ROOFTOP,"Pécs, Páfrány u. 45, 7633 Hungary",ChIJ2bJbS4qxQkcR6GLTWjC4FnI,"Pécs Páfrány utca 45.,Hungary",46.062442,18.201648,1,7633,OK,street_address
606,GEOMETRIC_CENTER,"Kaposvár, Zrínyi u., 7400 Hungary",ChIJNZJYXwoWaEcRzp_I4XEbZuM,"Kaposvár Zrínyi utca,Hungary",46.3461054,17.7932391,1,7400,OK,route
607,GEOMETRIC_CENTER,"Veszprém, Csererdei út, 8200 Hungary",ChIJrSNRYg-baUcRxrYgVzCeDYc,"Veszprém Csererdei út,Hungary",47.1152005,17.8742439,1,8200,OK,route
608,GEOMETRIC_CENTER,"Budapest, Martin köz, 1172 Hungary",ChIJ55n-hMDGQUcRKepQq_WXjv8,"17. kerület Martin köz,Hungary",47.4958527,19.2875807,1,1172,OK,route
609,APPROXIMATE,"Pécs, Szigeti külváros, 7624 Hungary",ChIJ_ei79ZOxQkcRzunYu5f4LZQ,"Pécs Szigeti külváros,Hungary",46.0734059,18.209565,1,7624,OK,"political,sublocality,sublocality_level_1"
610,GEOMETRIC_CENTER,"Veszprém, József Attila u., 8200 Hungary",ChIJ5WwJoRWaaUcRzShCuEL1BRo,"Veszprém József Attila utca,Hungary",47.0847843,17.8988992,1,8200,OK,route
611,APPROXIMATE,"Kőszeg, 9730 Hungary",ChIJ3X-R_l-ibkcRTTzVTfQzGSU,"Kőszeg Királyvölgy,Hungary",47.3859176,16.5397128,1,9730,OK,"locality,political"
612,GEOMETRIC_CENTER,"Budapest, Felsőhatár utca, Hungary",,"11. kerület Felsőhatár utca,Hungary",47.4703036,18.9771848,1,,OK,route
613,GEOMETRIC_CENTER,"Gyenesdiás, Kossuth Lajos u., 8315 Hungary",ChIJafTno6QCaUcR-9Xy0MPGakg,"Gyenesdiás Kossuth Lajos utca,Hungary",46.7710016,17.2931312,1,8315,OK,route
614,GEOMETRIC_CENTER,"Budapest, Sárospatak út, 1125 Hungary",ChIJR0EeFZbeQUcRJd8bKfCGTrc,"12. kerület Sárospatak út,Hungary",47.5059193,19.0054055,1,1125,OK,route
615,GEOMETRIC_CENTER,"Szombathely, Váci Mihály u., 9700 Hungary",ChIJlyh6uKG5bkcR3ay4fAFT6Is,"Szombathely Váci Mihály utca,Hungary",47.24307599999999,16.607093,1,9700,OK,route
616,GEOMETRIC_CENTER,"Pécs, Zöldfa u., 7625 Hungary",ChIJsxEd9qaxQkcRPMYuiWtqMuw,"Pécs Zöldfa utca,Hungary",46.082078,18.2330314,1,7625,OK,route
617,GEOMETRIC_CENTER,"Budapest, Kéknyelű u., 1104 Hungary",ChIJwV3IED_DQUcR-YP6DZ7ULF8,"10. kerület Kéknyelű utca,Hungary",47.479799,19.151537,1,1104,OK,route
618,GEOMETRIC_CENTER,"Budapest, Lépés u., 1112 Hungary",ChIJidxw4OHdQUcRZCrOqOCvgRc,"11. kerület Lépés utca,Hungary",47.4638418,18.9979448,1,1112,OK,route
619,GEOMETRIC_CENTER,"Miskolc, Kandó Kálmán u., 3534 Hungary",ChIJuZ71SUKeQEcRD95BnBlxJes,"Miskolc Kandó Kálmán utca,Hungary",48.0987806,20.7039075,1,3534,OK,route
620,APPROXIMATE,"Győrújbarát, 9081 Hungary",ChIJk8Xy62vBa0cRoEseDCnEAAQ,"Győrújbarát Győr-Moson-Sopron megye,Hungary",47.6076284,17.6389745,1,9081,OK,"locality,political"
621,ROOFTOP,"Zalacsány, Csányi László u. 24, 8782 Hungary",ChIJjdqdy5QfaUcRC1roVi9KIj8,"Zalacsány Csányi László utca 24.,Hungary",46.81074599999999,17.094789,1,8782,OK,street_address
622,GEOMETRIC_CENTER,"Budapest, Aba u., 1135 Hungary",ChIJK68uDYzbQUcR_1rSIMGEVuw,"13. kerület Aba utca,Hungary",47.52136429999999,19.0725119,1,1135,OK,route
623,GEOMETRIC_CENTER,"Galgamácsa, Panoráma ltp., 2183 Hungary",ChIJS_mzXKLMQUcRCy6rhkwvNJA,"Galgamácsa Panoráma lakótelep,Hungary",47.6879092,19.3819684,1,2183,OK,route
624,GEOMETRIC_CENTER,"Tata, Ady Endre u., 2890 Hungary",,"Tata Ady Endre utca,Hungary",47.6492672,18.327353,1,2890,OK,route
625,GEOMETRIC_CENTER,"Nyíregyháza, Vay Ádám krt., 4400 Hungary",ChIJx4RuhL2fOEcRgtOIUmj6Vys,"Nyíregyháza Vay Ádám körút,Hungary",47.95875660000001,21.7176039,1,4400,OK,route
626,APPROXIMATE,"Pécs, Postavölgy, 7631 Hungary",ChIJ16vjlJOzQkcRw7QDS8bG08k,"Pécs Postavölgy,Hungary",46.0303649,18.240406,1,7631,OK,"political,sublocality,sublocality_level_1"
627,GEOMETRIC_CENTER,"Pécs, Anikó u., 7632 Hungary",ChIJcxkiWcyzQkcReRPEL1Tda2Y,"Pécs Anikó utca,Hungary",46.0444137,18.2168878,1,7632,OK,route
628,GEOMETRIC_CENTER,"Budaörs, Halom u., 2040 Hungary",ChIJF7VKGz3eQUcRpmuV6TMCREQ,"Budaörs Halom utca,Hungary",47.464804,18.9654351,1,2040,OK,route
629,GEOMETRIC_CENTER,"Szakáld, Táncsics Mihály u., 3596 Hungary",ChIJtWpSeF6lQEcRIftlEiVkKYk,"Szakáld Táncsics Mihály utca,Hungary",47.9393937,20.9139637,1,3596,OK,route
630,ROOFTOP,"Budapest, Markó u. 7, 1055 Hungary",ChIJm1yy2RHcQUcRXptq6fPMQsg,"5. kerület Markó utca 7.,Hungary",47.5096704,19.0485216,1,1055,OK,street_address
631,APPROXIMATE,"Budapest, District XVI., Hungary",ChIJ-waVefHEQUcRMNYeDCnEAAU,"16. kerület Cinkota – Árpádföld lakókert,Hungary",47.51830289999999,19.191941,1,,OK,"political,sublocality,sublocality_level_1"
632,GEOMETRIC_CENTER,"Győr, Erfurti út, 9028 Hungary",ChIJJaSQOoe_a0cRaVQzmPc4Kb0,"Győr Erfurti út,Hungary",47.6698815,17.6595851,1,9028,OK,route
633,APPROXIMATE,"Monor, 2200 Hungary",ChIJeRm2_bWXQUcRbaJ_04r1I8k,"Monor Pest megye,Hungary",47.3480638,19.4401291,1,2200,OK,"locality,political"
634,GEOMETRIC_CENTER,"Nyíregyháza, Himes u., 4400 Hungary",EitOecOtcmVneWjDoXphLCBIaW1lcyB1LiwgNDQwMCBNYWd5YXJvcnN6w6Fn,"Nyíregyháza Hímes,Hungary",47.9691283,21.7044729,2,4400,OK,route
635,GEOMETRIC_CENTER,"Budapest, Tóberek u., 1112 Hungary",ChIJb-gydvjdQUcRkBi8vC4Om2g,"11. kerület Tóberek utca,Hungary",47.447291,18.9981473,1,1112,OK,route
636,GEOMETRIC_CENTER,"Debrecen, Gyár u., 4031 Hungary",ChIJDfoZ8xQOR0cRLg9LyR89rTk,"Debrecen Gyár utca,Hungary",47.5208776,21.6137535,1,4031,OK,route
637,APPROXIMATE,"Balatongyörök, 8313 Hungary",ChIJCWfuaTwCaUcRwEQeDCnEAAQ,"Balatongyörök Zala megye,Hungary",46.759294,17.3519573,1,8313,OK,"locality,political"
638,GEOMETRIC_CENTER,"Szolnok, Baross u., 5000 Hungary",ChIJNYRcXRNBQUcRIfmt1qbkkzg,"Szolnok Baross utca,Hungary",47.1769898,20.1851752,1,5000,OK,route
639,GEOMETRIC_CENTER,"Pécs, Szendrey Júlia u., 7623 Hungary",ChIJsZ17kZmxQkcRJdg2s7uPU0E,"Pécs Júlia utca,Hungary",46.0726612,18.2196834,1,7623,OK,route
640,GEOMETRIC_CENTER,"Fonyód, Fürdő u., 8640 Hungary",ChIJCZVihguraUcRnPQeTu7YykA,"Fonyód Fürdő utca,Hungary",46.7523275,17.5667716,1,8640,OK,route
641,APPROXIMATE,"Harkány, 7815 Hungary",ChIJO8ohezlIXUcRVxS0IxwPmv0,"Harkány Baranya megye,Hungary",45.8534053,18.2348372,1,7815,OK,"locality,political"
642,GEOMETRIC_CENTER,"Pécs, István u., 7625 Hungary",ChIJRfF9RqSxQkcRh5YjIPT9omc,"Pécs István utca,Hungary",46.0821044,18.229219,1,7625,OK,route
643,GEOMETRIC_CENTER,"Pécs, Kodály Zoltán u., 7624 Hungary",ChIJma_idb2xQkcR5-t-rcvWqy4,"Pécs Kodály Zoltán utca,Hungary",46.0784278,18.2172996,1,7624,OK,route
644,GEOMETRIC_CENTER,"Budapest, Selyemfonó u., 1033 Hungary",ChIJITzi6nDZQUcRVPkA94XWqDc,"3. kerület Selyemfonó utca,Hungary",47.5537491,19.0430761,1,1033,OK,route
645,GEOMETRIC_CENTER,"Vác, Újhegyi út, 2600 Hungary",ChIJrSnEdGIqQEcRvZIExHffxX0,"Vác Újhegyi út,Hungary",47.7925474,19.1265929,1,2600,OK,route
646,APPROXIMATE,"Balatonboglár, Hungary",ChIJuxUCgjasaUcRsB0eDCnEAAQ,"Balatonboglár Városközpont,Hungary",46.7739764,17.6560695,1,,OK,"locality,political"
647,ROOFTOP,"Nyíregyháza, Rákóczi u. 18, 4400 Hungary",ChIJS-Fo7ZafOEcRZho68ek6OZA,"Nyíregyháza Rákóczi utca 18-20,Hungary",47.95877670000001,21.7118919,1,4400,OK,street_address
648,GEOMETRIC_CENTER,"Debrecen, Péterfia u., 4026 Hungary",ChIJ6YpozOENR0cRoM7m_zdvFq8,"Debrecen Péterfia,Hungary",47.5360695,21.6258798,1,4026,OK,route
649,APPROXIMATE,"Balatonboglár, Hungary",ChIJuxUCgjasaUcRsB0eDCnEAAQ,"Balatonboglár Somogy megye,Hungary",46.7739764,17.6560695,1,,OK,"locality,political"
650,GEOMETRIC_CENTER,"Orosháza, Kossuth Lajos u., 5900 Hungary",ChIJRQeAOYs-REcRtYu9qy9Et0U,"Orosháza Kossuth Lajos utca,Hungary",46.5617639,20.6659529,1,5900,OK,route
