Address,Settlement
7. kerület Erzsébet körút 25.,7. kerület
Kiskunfélegyháza Majsai út,Kiskunfélegyháza
Veszprém Hunyadi János utca 38.,Veszprém
8. kerület Szerdahelyi utca 4-8.,8. kerület
Tótkomlós Kossuth Lajos utca 16/A,Tótkomlós
11. kerület Csonttollú utca 7.,11. kerület
Szentes Mátyás király utca 1/1,Szentes
5. kerület Károly körút 26.,5. kerület
Bátonyterenye Madách út,Bátonyterenye
Szentlőrinc Kossuth Lajos utca,Szentlőrinc
Rózsaszentmárton Iskola út 48.,Rózsaszentmárton
1. kerület Gellérthegy utca 3.,1. kerület
Veszprém Csererdei út 13.,Veszprém
Győr Bálint Mihály utca,Győr
4. kerület Baross utca 122.,4. kerület
5. kerület Alkotmány utca 20.,5. kerület
Ercsi Sinatelep,Ercsi
Heves Erkel Ferenc utca,Heves
Bezenye Győr-Moson-Sopron megye,Bezenye
Kecskemét Kápolna utca 5.,Kecskemét
Nyírbátor Munkácsy sétány,Nyírbátor
Szeghalom Bocskai utca 1-3,Szeghalom
8. kerület Vay Ádám utca 5.,8. kerület
8. kerület Hock János utca 8.,8. kerület
12. kerület Hegyalja út 85.,12. kerület
Miskolc Felsőruzsin,Miskolc
Győr Táncsics Mihály utca 15.,Győr
11. kerület Fehérvári út 24.,11. kerület
Teskánd Aquamarin lakópark,Teskánd
Pécsudvard Széchenyi utca,Pécs
7. kerület Klauzál utca 29.,7. kerület
Hajdúszoboszló Kereszt utca 7.,Hajdúszoboszló
14. kerület Erzsébet királyné útja 95/c,14. kerület
Jászapáti Budai utca,Jászapáti
Kaposvár 48-as ifjúság útja 7-,Kaposvár
Szeged Népkert sor 2.,Szeged
Balatonfüred Deák Ferenc utca 17.,Balatonfüred
Szeged Röszkei utca 3.,Szeged
Kazincbarcika Szabadság tér 1.,Kazincbarcika
Eger Hontalan utca,Eger
Ruzsa Tanya,Ruzsa
Orosháza Juhász Gyula utca,Orosháza
Csokvaomány Köztársaság út 19.,Csokvaomány
Törökbálint Széchenyi tér,Törökbálint
5. kerület Báthory utca 19.,5. kerület
Kiskunfélegyháza Szegfű utca 2.,Kiskunfélegyháza
Pusztaszabolcs Fejér megye,Pusztaszabolcs
Székesfehérvár Cserepes köz,Székesfehérvár
Szolnok Szántó körút 43.,Szolnok
Dunakeszi Dr. Tamás Győző utca,Dunakeszi
Győr Buda utca,Győr
Baja Bethlen Gábor utca,Baja
Tapolca Rákóczi Ferenc utca 3.,Tapolca
2. kerület Rómer Flóris utca 34.,2. kerület
13. kerület Bodor utca 2.,13. kerület
Rásonysápberencs Dózsa György út,Rásonysápberencs
Kistarcsa Nyíltárok út 21/d,Kistarcsa
Nyírvasvári Gebei utca 10.,Nyírvasvári
Bazsi Béke utca 4.,Bazsi
8. kerület Csepreghy utca,8. kerület
Bazsi Jókai utca 54.,Bazsi
11. kerület Beregszász út 8.,11. kerület
Kecel Páfrány utca,Kecel
Komló Vörösmarty Mihály utca 39.,Komló
Eger Deák Ferenc utca,Eger
Komló Tompa Mihály utca 5.,Komló
Répcelak Tatay Sándor utca,Répcelak
Hort Rákóczi Ferenc út,Hort
Oroszlány Óváros,Oroszlány
Nyíregyháza Luther utca,Nyíregyháza
14. kerület Columbus utca 69.,14. kerület
Komló Alkotmány utca 28.,Komló
13. kerület Felka utca,13. kerület
Mogyoród Nefelejcs utca,Mogyoród
7. kerület István utca 41-43,7. kerület
3. kerület Pozsonyi utca,3. kerület
Mór Velegi út,Mór
Nagykanizsa Nyírfa utca,Nagykanizsa
Fehérgyarmat Május 14. tér,Fehérgyarmat
Kunhegyes Rákóczi utca 10-14,Kunhegyes
Salgótarján Gorkij körút 23.,Salgótarján
Üllő Papp László utca,Üllő
Szolnok Bercsényi utca 16.,Szolnok
13. kerület Futár utca 37/b,13. kerület
9. kerület Ráday utca 34.,9. kerület
Miskolc Bajcsy-Zsilinszky út 10.,Miskolc
3. kerület Haránt utca,3. kerület
Fót Szent Benedek park 9.,Fót
17. kerület Ferihegyi út 84.,17. kerület
Monor Móricz Zsigmond utca 25.,Monor
Nyíregyháza Zrínyi Ilona utca,Nyíregyháza
6. kerület Szondi utca 27.,6. kerület
12. kerület Szoboszlai utca 17.,12. kerület
Pécs Enyezd út 4.,Pécs
Dunakeszi Lehel utca,Dunakeszi
14. kerület Thököly út 150.,14. kerület
Hódmezővásárhely Andrássy út 4.,Hódmezővásárhely
7. kerület Király utca 91.,7. kerület
Vecsés Lőrinci utca 55.,Vecsés
Tótkomlós Kodály Zoltán utca,Tótkomlós
15. kerület PALOTÁS KERT,15. kerület
3. kerület Dévai Bíró Mátyás tér,3. kerület
Balatongyörök Eötvös Károly utca 4.,Balatongyörök
2. kerület Szilágyi Erzsébet fasor 5.,2. kerület
Nyírbátor Bajcsy-Zsilinszky utca 2.,Nyírbátor
Tóalmás Fő utca 139/b,Tóalmás
Hatvan Radnóti tér,Hatvan
Zalahaláp Szőlőhegy,Zalahaláp
Budaörs Új Bokréta Ház Budaörs,Budaörs
Enying Fejér megye,Enying
Miskolc Lévay József utca,Miskolc
Biatorbágy Baross Gábor utca,Biatorbágy
13. kerület Visegrádi utca 8.,13. kerület
Balatonkenese Városközpont,Balatonkenese
Hajdúsámson Alkotmány utca 16/a,Hajdúsámson
Debrecen Tócóvölgyi lakótelep,Debrecen
Pécs Athinay utca,Pécs
Tiszakécske Szent Imre tér 3.,Tiszakécske
18. kerület Krepuska Géza sétány,18. kerület
3. kerület Ágoston utca 3.,3. kerület
8. kerület Szigony utca 1.,8. kerület
13. kerület Csongor utca,13. kerület
13. kerület Hollán Ernő utca 8.,13. kerület
Dorog Mária út,Dorog
Bicske Kossuth utca,Bicske
Bogács Kossuth utca 42.,Bogács
Szombathely Hadnagy utca,Szombathely
Hajdúhadház Festő utca 10/A,Hajdúhadház
Alsóörs Csokonai utca 30.,Alsóörs
Alsóörs Csokonai utca,Alsóörs
9. kerület Víztorony köz,9. kerület
6. kerület nincs megadva,6. kerület
Hejőkürt Kossuth utca 13.,Hejőkürt
Debrecen Gyepűsor utca,Debrecen
Kiskunfélegyháza Deák Ferenc utca,Kiskunfélegyháza
Balkány Széchenyi utca 51.,Balkány
Székesfehérvár Mészöly Géza utca 1.,Székesfehérvár
6. kerület Teréz körút 37.,6. kerület
Pécs Donátusi út,Pécs
4. kerület Latabár Kálmán utca 15.,4. kerület
Szeged Hópárduc utca,Szeged
Csopak Rozmaring utca,Csopak
Mátraderecske Széchenyi István utca 10.,Mátraderecske
Makó Úri utca,Makó
13. kerület Fáklya utca 4.,13. kerület
Békéscsaba Kazinczy utca 18.,Békéscsaba
7. kerület Alpár utca,7. kerület
Hajdúszoboszló Hőgyes utca 16.,Hajdúszoboszló
Debrecen Kender utca,Debrecen
14. kerület Zsálya utca 53-55,14. kerület
18. kerület Kappel Emília utca,18. kerület
Komló Bányász utca,Komló
Debrecen Füredi út 7.,Debrecen
11. kerület Tűzkő utca,11. kerület
Harsány Borsod-Abaúj-Zemplén megye,Harsány
Oroszlány Takács Imre utca,Oroszlány
Jánoshalma Móra Ferenc utca 14.,Jánoshalma
Szécsény Mindszenty József tér 6/A,Szécsény
Tatabánya Turul utca,Tatabánya
Szeged Móra utca 14.,Szeged
Székesfehérvár Arany János utca,Székesfehérvár
Kaposfő Dózsa György utca 33/A,Kaposfő
Mátészalka Alkotmány út,Mátészalka
8. kerület Bláthy Ottó utca 42.,8. kerület
Szentes Páva utca,Szentes
11. kerület Bogyó utca 3.,11. kerület
Siófok Beszédes József sétány 9.,Siófok
Sátoraljaújhely Kazinczy utca 9.,Sátoraljaújhely
Keszthely Fenyves utca,Keszthely
Sajószentpéter Móra-lakótelep,Sajószentpéter
6. kerület Teréz körút 48.,6. kerület
Apaj Zápor utca,Apaj
Baja Déri Frigyes sétány 4. 5/505.,Baja
Rétság Radnóti utca,Rétság
Dunaújváros Lajos király körút,Dunaújváros
Őrbottyán Pest megye,Őrbottyán
Pécs Köztársaság tér,Pécs
Nagyrécse Deák Ferenc utca 28.,Nagyrécse
Sellye Ifjúság út 7.,Sellye
Encs Fő út,Encs
Dunaújváros Gábor Áron utca 17.,Dunaújváros
Sátoraljaújhely Illyés Gyula utca,Sátoraljaújhely
6. kerület Teréz körút 35.,6. kerület
7. kerület Klauzál tér 2.,7. kerület
6. kerület Bajnok utca 16.,6. kerület
Nyíregyháza Körte utca 22.,Nyíregyháza
Szeged Kereszttöltés utca 33.,Szeged
11. kerület Ibrahim utca 12.,11. kerület
Sátoraljaújhely Kazinczy utca 31.,Sátoraljaújhely
Kecskemét Arany János utca 10.,Kecskemét
Szeged Gutenberg utca 24.,Szeged
Nyíregyháza István utca,Nyíregyháza
Csopak Örkény István sétány,Csopak
Miskolc Feszty Árpád utca 1/b,Miskolc
Oroszlány József Attila utca,Oroszlány
Gyömrő Pátria utca 8.,Gyömrő
Pécs Hősök tere,Pécs
Győr Lajta út,Győr
Tiszaújváros Deák Ferenc tér,Tiszaújváros
Egercsehi Pataksor út,Eger
Sopron Rózsa utca 23.,Sopron
Debrecen Zöld utca 6.,Debrecen
Szigetvár Szent István lakótelep 19.,Szigetvár
Acsa Mogyorós út 1.,Acsa
14. kerület Cinkotai út 95/a,14. kerület
9. kerület Üllői út 11.,9. kerület
Siófok Küszhegyi út,Siófok
22. kerület Nagytétényi út 90.,22. kerület
8. kerület Baross utca 118.,8. kerület
Eger Gólya utca 7.,Eger
Tököl Ráckevei út,Tököl
Békés Ady Endre utca,Békés
Ózd Jókai Mór utca 26.,Ózd
Kecskemét Rákóczi út 3.,Kecskemét
Miskolc Erdész utca 6/a,Miskolc
Debrecen Szalóksámson utca 11.,Debrecen
Szeged Tisza Lajos körút 31.,Szeged
Érd Daróci utca,Érd
Hajdúnánás Berzsenyi utca 7.,Hajdúnánás
Hajdúhadház Dr. Madai Gyula utca 12.,Hajdúhadház
7. kerület Rózsa utca 40.,7. kerület
Fülöp József Attila utca,Fülöp
Veszprém Damjanich János utca 7.,Veszprém
Alacska Dózsa utca 12.,Alacska
Győr Klapka utca,Győr
Tatabánya Dr. Vitális István utca 24.,Tatabánya
Sopron Udvarnoki utca,Sopron
Szeged Kálvária sugárút 28.,Szeged
Zamárdi Kossuth Lajos köz,Zamárdi
Szeged Bal fasor,Szeged
Esztergom Tölgyesi út 16.,Esztergom
Szombathely József Attila utca,Szombathely
Szeged Csongrádi sugárút 39.,Szeged
Sümeg Bem utca 12.,Sümeg
Túrkeve Kiss Ernő utca 3.,Túrkeve
2. kerület Krecsányi utca,2. kerület
Budaörs Nádasdűlő sétány,Budaörs
7. kerület Dob utca 71.,7. kerület
Győr Baross Gábor út 79.,Győr
Szeged Szent Ferenc utca 17.,Szeged
Szolnok Városmajor út 59B/A,Szolnok
9. kerület Vágóhíd utca 11.,9. kerület
21. kerület Árpád utca 6.,21. kerület
18. kerület Juharos sor 36.,18. kerület
Sopron II. Rákóczi Ferenc utca,Sopron
Gyömrő Dózsa György út,Gyömrő
Szarvas Szabadság út 12.,Szarvas
Dunaföldvár Tolna megye,Dunaföldvár
Érd Cédrusfa utca,Érd
7. kerület Kertész utca 50.,7. kerület
Szeged Hattyas utca 3.,Szeged
Csorvás Kölcsey utca 25.,Csorvás
Miskolc Iván utca,Miskolc
Kiskunhalas Szent István utca,Kiskunhalas
Nagykálló Zrínyi Miklós út,Nagykálló
23. kerület Pál apostol utca,23. kerület
1. kerület Hegyalja út 1.,1. kerület
14. kerület Hungária körút 136.,14. kerület
Gyöngyös Jószerencsét utca,Gyöngyös
Szentistván Vörösmarty utca 113.,Szentistván
14. kerület Gizella út 1.,14. kerület
Kaposmérő Somogy megye,Kaposmérő
Dabas Tabáni út 8.,Dabas
2. kerület nincs megadva,2. kerület
Kaposvár Tisztviselőtelep,Kaposvár
Szentendre Fecske utca,Szentendre
Nagytarcsa Füzesliget lakópark,Nagytarcsa
Pusztaszabolcs Szabolcs liget,Pusztaszabolcs
Kisapostag Széchenyi István utca,Kisapostag
Pápa Deák Ferenc utca 1.,Pápa
13. kerület Fiastyúk utca 28.,13. kerület
2. kerület Nagybányai út 25.,2. kerület
11. kerület Hengermalom út 15.,11. kerület
Békéscsaba Éger utca 32.,Békéscsaba
Aszód Falujárók útja 5.,Aszód
Pécs Mátyás király utca,Pécs
Pécs Kazinczy utca,Pécs
Kisvárda Víz utca 8.,Kisvárda
Miskolc Pallós utca,Miskolc
5. kerület Régi posta utca 11.,5. kerület
Szolnok Papírgyári lakótelep,Szolnok
Hajdúszoboszló Szilfákalja 19.,Hajdúszoboszló
Hajdúböszörmény Mester utca 11.,Hajdúböszörmény
Őrbottyán Harang utca,Őrbottyán
Nyíregyháza Bocskai utca 18.,Nyíregyháza
Szeged Gyálarét,Szeged
Hajdúszoboszló Liliom utca 4.,Hajdúszoboszló
Szeged Tisza Lajos körút 36.,Szeged
Szolnok Patkó utca 30.,Szolnok
Kiskunfélegyháza Deák Ferenc utca 51.,Kiskunfélegyháza
Szolnok Ceglédi utca,Szolnok
Siófok Szent László utca 181.,Siófok
Fertőd Bartók Béla utca,Fertőd
7. kerület Damjanich utca 47.,7. kerület
Szécsény Damjanich út,Szécsény
Pécs Csortos Gyula utca 16/f,Pécs
Drávaszabolcs Árvácska út,Drávaszabolcs
13. kerület Palóc utca 4.,13. kerület
Gyula Duzzasztó utca,Gyula
Jászszentlászló Petőfi utca,Jászszentlászló
Dunaújváros Óváros,Dunaújváros
Fót Móricz Zsigmond út,Fót
Szolnok Sport utca,Szolnok
Magyaratád Rácegres utca 53.,Magyaratád
Tát Sinkovics köz,Tát
Tata Fekete út,Tata
Miskolc Zoltán utca,Miskolc
Gyöngyöstarján Heves megye,Gyöngyös
Zagyvaszántó Heves megye,Zagyvaszántó
Szigetvár Munkás utca,Szigetvár
Kaposvár Füredi utca 24.,Kaposvár
Harkány Bartók Béla utca 21.,Harkány
Zalakomár Tavasz utca,Zalakomár
7. kerület Akácfa utca 40.,7. kerület
Kalocsa Újhelyi Imre utca 11.,Kalocsa
Tápiószele Galamb út 5.,Tápiószele
9. kerület Közraktár utca 22/A,9. kerület
7. kerület Dohány utca 3.,7. kerület
11. kerület Tas vezér utca,11. kerület
5. kerület Váci utca 67.,5. kerület
Pécs Esztergár Lajos utca 9.,Pécs
Törökszentmiklós Széchenyi István út 112.,Törökszentmiklós
Szeged Szőreg,Szeged
3. kerület Óbuda,3. kerület
Törökbálint Józsefhegyi utca,Törökbálint
Sopron Hajnal tér,Sopron
Sopron Kőfaragó tér,Sopron
Esztergom Bajcsy-Zsilinszky út 11.,Esztergom
Fertőhomok Győr-Moson-Sopron megye,Fertőhomok
Szolnok József Attila út,Szolnok
Győr Vidra utca 14.,Győr
5. kerület Vadász utca 42.,5. kerület
Debrecen Szív utca 23.,Debrecen
14. kerület Thököly út 104.,14. kerület
Telki Tücsök utca,Telki
Ádánd Somogy megye,Ádánd
6. kerület Szófia utca 1.,6. kerület
23. kerület Templom utca 107.,23. kerület
Kisújszállás Jász-Nagykun-Szolnok megye,Kisújszállás
Túrkeve Petőfi tér,Túrkeve
Túrkeve Jász-Nagykun-Szolnok megye,Túrkeve
Dunaújváros Kossuth Lajos utca,Dunaújváros
Budaörs Károly király utca,Budaörs
Kétegyháza MÁV-telep 4.,Kétegyháza
13. kerület Marina sétány 1.,13. kerület
2. kerület Fillér utca 2.,2. kerület
Kaposvár Dési Huber István utca 2.,Kaposvár
12. kerület Rőzse utca 16.,12. kerület
Kaposvár Zárda köz,Kaposvár
Székesfehérvár Pilinszky János tér,Székesfehérvár
Veresegyház Sportföld utca,Veresegyház
10. kerület Somfa utca,10. kerület
Nagykanizsa Sugár út 6.,Nagykanizsa
Kimle Kossuth Lajos utca 78.,Kimle
Budakeszi Márity László út,Budakeszi
Miskolc Győri kapu 101.,Miskolc
Áporka Petőfi Sándor utca,Áporka
